trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,time_to_fill_bars,exit_bar,outcome,pnl_usd,pnl_r,origin_bar,atr_short,atr_long_primary,atr_long_alt,atr_ratio_short_long,atr_ratio_short_long_alt,atr_pct_rank_causal,hour_utc_cont,hour_sin,hour_cos,weekday_num,adx_m5,dist_ema_m5_price,dist_ema_m5_atr,dist_ema_m5_signed_atr,rsi_level_m5,momentum_roc_atr_10,atr_regime_bucket
L00280,XAU,SHORT,8264,2025-05-27T22:10:03+00:00,22,Post-NY / transicion,Tuesday,sub1,FILLED_CLOSED,True,8265.0,1.0,8266.0,loss,-2.2310675471562718,-1.0772548438700298,8263,1.6675289146743164,2.7033960706086524,2.844044262075918,0.6168274537363232,0.5863231233458925,0.20833333333333334,22.166666666666668,-0.46174861323503363,0.8870108331782218,1,21.082923179306924,0.029143692843717872,0.017477173911200156,0.017477173911200156,49.61002668030093,0.9894880895197856,Compression
L00281,XAU,SHORT,8272,2025-05-27T22:50:03+00:00,22,Post-NY / transicion,Tuesday,sub1,FILLED_CLOSED,True,8273.0,1.0,8275.0,loss,-1.8011282318816484,-1.097159635112335,8267,1.5796680426261642,2.6433671016305302,2.806516978334045,0.5975969216125011,0.5628571125067124,0.1597222222222222,22.833333333333332,-0.30070579950427384,0.9537169507482267,1,16.580584120868444,0.30560148811809995,0.19345930909005668,0.19345930909005668,50.03587666862712,0.10635145832337259,Compression
L00283,XAU,LONG,8311,2025-05-28T02:05:03+00:00,2,Asia,Wednesday,sub1,FILLED_CLOSED,True,8312.0,1.0,8326.0,loss,-7.684981597510159,-1.0211946568379782,8275,3.4943592438189848,2.699910757158143,2.816059051185301,1.2942499060587684,1.2408685969664528,0.6875,2.0833333333333335,0.5187732581605214,0.8549118706729466,2,23.411232333369277,0.9274232424895672,0.26540580912796663,0.26540580912796663,48.29418496818876,-0.1067434610965745,Expansion
L00284,XAU,LONG,8341,2025-05-28T04:35:03+00:00,4,Asia,Wednesday,sub1,FILLED_CLOSED,True,8342.0,1.0,8347.0,win,5.085796555755223,0.9695918050954137,8327,2.7481409760887106,2.7180146547203243,2.8154983758644287,1.0110839436851697,0.9760762071990051,0.4409722222222222,4.583333333333333,0.9320078692827984,0.3624380382837017,2,14.475364568423675,0.5663701242456227,0.20609209249945704,0.20609209249945704,45.05596920234657,0.2707284693447711,Normal
L00285,XAU,SHORT,8388,2025-05-28T08:30:03+00:00,8,Londres,Wednesday,sub1,FILLED_CLOSED,True,8389.0,1.0,8403.0,loss,-6.076117170917769,-1.0269579719951705,8385,3.4359789963737,2.848715298276512,2.8762678677045685,1.206150364851302,1.194596315229782,0.7152777777777778,8.5,0.7933533402912352,-0.6087614290087207,2,45.59699431282521,0.10333678908227739,0.030074918732430574,0.030074918732430574,58.02310931651026,-0.13504157053627017,Expansion
L00287,XAU,LONG,8435,2025-05-28T12:25:03+00:00,12,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,8441.0,6.0,8442.0,win,5.334840133679791,0.9709701263265375,8432,3.063980543591935,2.8023404538149945,2.8427719304853976,1.0933648477367388,1.0778144073867952,0.6319444444444444,12.416666666666666,-0.10886687485196432,-0.9940563382223196,2,36.090613900700326,0.21087262632045167,0.0688230957476132,0.0688230957476132,44.900906373915205,-0.2829652433052974,Normal
L00289,XAU,LONG,8454,2025-05-28T14:00:03+00:00,14,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,8455.0,1.0,8466.0,loss,-9.673489239772152,-1.01671135422961,8450,4.097421063123185,2.95148572934876,2.9242811830151423,1.388257114842047,1.401172051074258,0.9791666666666666,14.0,-0.4999999999999997,-0.8660254037844388,2,30.788511231058777,0.7674073202274485,0.18729032442726457,0.18729032442726457,47.63729243743247,0.14496923573368006,Expansion
L00290,XAU,LONG,8480,2025-05-28T16:10:03+00:00,16,Nueva York,Wednesday,sub1,FILLED_CLOSED,True,8484.0,4.0,8485.0,loss,-4.57232071566159,-1.036027293333882,8472,2.965272195479216,2.9647882370776024,2.9351749728536833,1.0001632354026373,1.0102539790315366,0.6041666666666666,16.166666666666668,-0.8870108331782218,-0.4617486132350336,2,36.328445812338636,0.38038212433866647,0.12827899068375176,0.12827899068375176,42.159290469984484,-0.5588019887435363,Normal
L00292,XAU,LONG,8569,2025-05-29T00:35:03+00:00,0,Asia,Thursday,sub1,FILLED_CLOSED,True,8573.0,4.0,8575.0,loss,-12.38698060609886,-1.0130029646857914,8558,5.375037561164603,3.3057073085860993,3.1284581535964366,1.6259871366117973,1.7181107425028288,0.96875,0.5833333333333334,0.15212338618991672,0.9883615104677607,3,54.73138332720065,1.9660295939006573,0.3657703916537246,0.3657703916537246,43.41316646595416,0.9624118791979096,Expansion
L00294,XAU,SHORT,8705,2025-05-29T11:55:03+00:00,11,Londres,Thursday,sub1,FILLED_CLOSED,True,8706.0,1.0,8709.0,loss,-5.984441233808866,-1.0273822504979078,8704,3.078809604231206,3.2408657906536447,3.1748367003844953,0.9499960205418584,0.9697536896490898,0.5451388888888888,11.916666666666666,0.021814885034561218,-0.9997620270799091,3,47.07770849942535,0.13728072619096565,0.04458889760584767,0.04458889760584767,58.84685410545853,-0.7470419725985308,Normal
L00295,XAU,SHORT,8726,2025-05-29T13:40:03+00:00,13,Londres/NY (overlap),Thursday,sub1,FILLED_CLOSED,True,8727.0,1.0,8738.0,win,8.143951828832996,0.9807320654914802,8724,4.028524775481136,3.3578415913488096,3.2459884952274405,1.1997363978873465,1.2410779586570484,0.8090277777777778,13.666666666666666,-0.4226182617406993,-0.90630778703665,3,58.37028440190381,1.0279280911672686,0.25516241017644004,0.25516241017644004,56.42490482406109,-0.2770244846928362,Expansion
L00296,XAU,SHORT,8764,2025-05-29T16:50:03+00:00,16,Nueva York,Thursday,sub1,FILLED_CLOSED,True,8775.0,11.0,8797.0,win,7.269486522465741,0.9785300458524969,8757,3.1970538765523386,3.418137757460987,3.298252020255304,0.9353203713261484,0.9693176436847504,0.53125,16.833333333333332,-0.9537169507482267,-0.3007057995042738,3,36.359242840535025,1.1472635975346748,0.3588502545887243,0.3588502545887243,54.3010415039516,1.0969474195355022,Normal
L00297,XAU,SHORT,8815,2025-05-29T22:05:03+00:00,22,Post-NY / transicion,Thursday,sub1,FILLED_CLOSED,True,8816.0,1.0,8834.0,win,3.890749036354464,0.960619705463019,8814,1.6692887672637435,2.9938218998361394,3.068149827535498,0.5575778463492129,0.5440701598997875,0.027777777777777776,22.083333333333332,-0.48098876891938774,0.8767267557075077,3,14.302490609866494,1.1355948836458083,0.6802866621496814,0.6802866621496814,41.27702203601281,-0.2234484573998899,Compression
L00298,XAU,LONG,8836,2025-05-29T23:50:03+00:00,23,Post-NY / transicion,Thursday,sub1,FILLED_CLOSED,True,8837.0,1.0,8838.0,win,1.4827198288904975,0.6764171607156868,8834,1.630719173981518,2.8209609084752647,2.964078773846129,0.5780722338555642,0.5501605383670454,0.07291666666666667,23.833333333333332,-0.043619387365336194,0.9990482215818578,3,11.47292617745707,0.04449433110994505,0.027285097164405653,0.027285097164405653,45.64348477191058,0.17599596826934388,Compression
L00300,XAU,SHORT,8856,2025-05-30T01:30:03+00:00,1,Asia,Friday,sub1,FILLED_CLOSED,True,8857.0,1.0,8862.0,win,7.291634759496901,0.9785282015069321,8854,2.968784853294468,2.8443720335871534,2.966894497963031,1.0437399954148798,1.000637149495115,0.5034722222222222,1.5,0.3826834323650898,0.9238795325112867,4,15.164264976055307,0.5562763205034571,0.18737508711220885,0.18737508711220885,49.14044733855589,-0.5574671395145534,Normal
L00301,XAU,LONG,8875,2025-05-30T03:05:03+00:00,3,Asia,Friday,sub1,FILLED_CLOSED,True,8876.0,1.0,8882.0,loss,-6.588228249696385,-1.0247308065329848,8872,3.5108864073831065,2.9476441089577787,3.0180900570618943,1.1910821922882942,1.1632808633950933,0.7604166666666666,3.0833333333333335,0.7223639620597555,0.6915130557822694,4,34.4728177360254,0.126571550303197,0.03605116646241456,0.03605116646241456,38.57283674255727,-1.2190653593917795,Expansion
L00302,XAU,LONG,8895,2025-05-30T04:45:03+00:00,4,Asia,Friday,sub1,FILLED_CLOSED,True,8896.0,1.0,8899.0,loss,-3.3805930692174115,-1.0493544642614525,8883,2.6188595975345925,2.892058399007032,2.981967583697605,0.9055348254494998,0.8782320813451758,0.28125,4.75,0.9469301294951056,0.3214394653031617,4,34.68900711915203,0.015056930782520794,0.005749422686384358,0.005749422686384358,42.16871433144472,-0.06720482463650138,Normal
L00304,XAU,LONG,8926,2025-05-30T07:20:03+00:00,7,Asia/Londres (overlap),Friday,sub1,FILLED_CLOSED,True,8927.0,1.0,8984.0,loss,-9.00843619303123,-1.0179672463342755,8924,3.8368543790983294,3.0125005391446527,3.040626157176462,1.2736443792264807,1.261863241570364,0.8993055555555556,7.333333333333333,0.9396926207859084,-0.3420201433256685,4,21.719727287164414,0.42705724696907055,0.11130400186556731,0.11130400186556731,49.93007312036779,0.43186418776454893,Expansion
L00307,XAU,LONG,9017,2025-05-30T14:55:03+00:00,14,Londres/NY (overlap),Friday,sub1,FILLED_CLOSED,True,9018.0,1.0,9026.0,win,10.465262323485149,0.9850342550702854,9006,5.415410317012507,3.4804558208821788,3.297110135022796,1.5559485871134784,1.6424717692892796,0.9548611111111112,14.916666666666666,-0.691513055782269,-0.722363962059756,4,29.55321160903869,0.6855987165154147,0.12660143486479813,0.12660143486479813,44.51605685114128,-0.10710176441808254,Expansion
L00308,XAU,SHORT,9111,2025-06-01T23:50:03+00:00,23,Post-NY / transicion,Sunday,sub1,FILLED_CLOSED,True,9112.0,1.0,9121.0,win,5.7369817130852425,0.9729499712267735,9101,2.524263642288088,3.0968941362873137,3.1132367632178557,0.8150952312868792,0.8108164698912901,0.3090277777777778,23.833333333333332,-0.043619387365336194,0.9990482215818578,6,32.129127604561305,0.061187966915440484,0.02423992719713595,0.02423992719713595,62.16019253549711,1.670982352769201,Compression
L00309,XAU,SHORT,9215,2025-06-02T08:30:03+00:00,8,Londres,Monday,sub1,FILLED_CLOSED,True,9216.0,1.0,9227.0,win,6.380720248889702,0.9756124420998152,9203,3.495588542167422,3.0513521643411194,3.0709122138991263,1.1455867280800174,1.1382899603401837,0.71875,8.5,0.7933533402912352,-0.6087614290087207,0,67.41756843248903,1.4271401111109299,0.4082689063358809,0.4082689063358809,59.84592898515964,0.9440470353395864,Expansion
L00312,XAU,SHORT,9295,2025-06-02T15:10:03+00:00,15,Londres/NY (overlap),Monday,sub1,FILLED_CLOSED,True,9296.0,1.0,9298.0,win,4.155511590304286,0.9629244420616703,9292,4.070218897472407,3.2564075082116566,3.180758473343017,1.2499107950121626,1.279637838453844,0.8576388888888888,15.166666666666666,-0.7372773368101239,-0.6755902076156604,0,32.23754510000464,0.19765096969558726,0.04856028009165008,0.04856028009165008,58.37288207285056,-0.3714787921944734,Expansion
L00313,XAU,SHORT,9307,2025-06-02T16:10:03+00:00,16,Nueva York,Monday,sub1,FILLED_CLOSED,True,9311.0,4.0,9313.0,win,4.4519293479702355,0.9654120256510128,9306,3.609492895648111,3.2521122626407113,3.18130726138816,1.1098918500178734,1.1345942403793818,0.7777777777777778,16.166666666666668,-0.8870108331782218,-0.4617486132350336,0,18.14074553349351,2.1177409720298783,0.5867142652041769,0.5867142652041769,49.487502034380235,0.6751640938088941,Normal
L00314,XAU,SHORT,9358,2025-06-02T20:25:03+00:00,20,Nueva York,Monday,sub1,FILLED_CLOSED,True,9360.0,2.0,9362.0,loss,-2.1995388596119483,-1.0784491059073449,9351,1.7071110270469751,2.8823814351877237,2.975327164322285,0.5922571545204927,0.573755736013595,0.027777777777777776,20.416666666666668,-0.8064446042674829,0.591309648363582,0,17.382569002600416,0.4207549003881468,0.24647190119554463,0.24647190119554463,55.40710087534824,0.09079667200575989,Compression
L00315,XAU,SHORT,9382,2025-06-02T23:25:03+00:00,23,Post-NY / transicion,Monday,sub1,FILLED_CLOSED,True,9383.0,1.0,9383.0,win,4.052709854748173,0.9622481116973404,9370,2.127285190593869,2.7734045699862393,2.905097341058656,0.7670302463677067,0.7322595220918339,0.14930555555555555,23.416666666666668,-0.1521233861899172,0.9883615104677607,0,38.35335702070468,2.545979665252162,1.1968210358016957,1.1968210358016957,47.592230772496215,1.8013569675301082,Compression
L00316,XAU,LONG,9388,2025-06-02T23:55:03+00:00,23,Post-NY / transicion,Monday,sub1,FILLED_CLOSED,True,9389.0,1.0,9390.0,loss,-4.226895784716817,-1.0392142806950486,9366,2.3045357662843142,2.7704827782469166,2.9008092714388667,0.8318173945634701,0.7944458082696394,0.2222222222222222,23.916666666666668,-0.0218148850345609,0.9997620270799091,0,29.20288707606887,0.49892233528316865,0.21649580908331878,0.21649580908331878,54.45733408496327,-0.7112061457144326,Compression
L00317,XAU,LONG,9409,2025-06-03T01:40:03+00:00,1,Asia,Tuesday,sub1,FILLED_CLOSED,True,9410.0,1.0,9433.0,loss,-8.86160249515342,-1.0183289038584158,9406,3.7069645002052165,2.9161400300022615,2.9744321049836326,1.27118878451195,1.2462763880184835,0.8923611111111112,1.6666666666666665,0.4226182617406994,0.9063077870366499,1,52.72006655488544,1.2824276248461501,0.34595087834673227,0.34595087834673227,43.68257141381315,-1.1910014244149223,Expansion
L00318,XAU,LONG,9446,2025-06-03T04:45:03+00:00,4,Asia,Tuesday,sub1,FILLED_CLOSED,True,9447.0,1.0,9454.0,loss,-4.080897834271582,-1.0408069801261661,9444,2.983801775325625,2.981731598623961,3.0071557436482426,1.000694286736814,0.9922338680422702,0.4895833333333333,4.75,0.9469301294951056,0.3214394653031617,1,36.15213101978046,0.19446952572798182,0.06517508211709512,0.06517508211709512,44.486466946340215,0.6964269601231136,Normal
L00320,XAU,LONG,9476,2025-06-03T07:15:03+00:00,7,Asia/Londres (overlap),Tuesday,sub1,FILLED_CLOSED,True,9477.0,1.0,9486.0,win,6.470732643623251,0.9760171324325436,9470,3.6792777698223036,3.0474848772459135,3.0408446563362004,1.207316169899211,1.2099525578052144,0.84375,7.25,0.9469301294951057,-0.3214394653031616,1,25.94856211191374,0.13131331637714538,0.035689970856287744,0.035689970856287744,45.75528581851116,-1.7318616311776982,Expansion
L00323,XAU,SHORT,9550,2025-06-03T13:25:03+00:00,13,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,9551.0,1.0,9551.0,win,3.6391959253824098,0.9581380204909632,9541,3.0340800123732374,2.840721789258619,2.9108988536089986,1.0680665821784263,1.042317223977575,0.5694444444444444,13.416666666666666,-0.36243803828370114,-0.9320078692827987,1,14.735567721334318,0.016329234617842303,0.005381939352703386,0.005381939352703386,52.72077161330105,-0.17633022129214745,Normal
L00324,XAU,LONG,9562,2025-06-03T14:25:03+00:00,14,Londres/NY (overlap),Tuesday,sub1,FILLED_CLOSED,True,9563.0,1.0,9645.0,win,12.326040141876547,0.9872252222821508,9558,4.624768160026458,3.0629463810493407,3.033652605002076,1.5099082989634478,1.5244883848601687,0.9652777777777778,14.416666666666666,-0.5913096483635824,-0.8064446042674825,1,37.90193546255056,0.9327829781236687,0.2016929164549369,0.2016929164549369,44.245953303245756,-1.5486181689936405,Expansion
L00325,XAU,SHORT,9660,2025-06-03T23:35:03+00:00,23,Post-NY / transicion,Tuesday,sub1,FILLED_CLOSED,True,9661.0,1.0,9666.0,win,3.432286119557375,0.9554601179653319,9656,1.318616022308502,2.412445645452818,2.6459362162635816,0.5465889044148793,0.4983551811277467,0.09027777777777778,23.583333333333332,-0.10886687485196514,0.9940563382223195,1,35.81675219487604,0.9401791604432219,0.7130045020970166,0.7130045020970166,50.97579314644662,0.5232759107477484,Compression
L00326,XAU,LONG,9668,2025-06-04T00:15:03+00:00,0,Asia,Wednesday,sub1,FILLED_CLOSED,True,9669.0,1.0,9673.0,loss,-5.768941660805467,-1.0283425407273865,9667,2.0948261849855174,2.440013175248725,2.654913674597243,0.8585306859140134,0.7890374007370721,0.2916666666666667,0.25,0.06540312923014306,0.9978589232386035,2,26.897925175101488,1.2821298591939012,0.6120459388866982,0.6120459388866982,54.124327581483804,0.009069964914492148,Compression
L00327,XAU,LONG,9677,2025-06-04T01:00:03+00:00,1,Asia,Wednesday,sub1,FILLED_CLOSED,True,9678.0,1.0,9681.0,win,7.770944005923411,0.9798258568109474,9676,2.94193082719048,2.50595050702416,2.6850985061751764,1.173978025082407,1.0956509865186106,0.5833333333333334,1.0,0.25881904510252074,0.9659258262890683,2,24.2195042875638,0.5189145540771278,0.17638570876008225,0.17638570876008225,48.401212816495885,0.29946319330752613,Expansion
L00329,XAU,LONG,9699,2025-06-04T02:50:03+00:00,2,Asia,Wednesday,sub1,FILLED_CLOSED,True,9700.0,1.0,9802.0,loss,-20.85916624912761,-1.0077054382462072,9677,2.783563798859848,2.5557590595298767,2.700871225572343,1.0891338870464085,1.0306169996201806,0.4965277777777778,2.8333333333333335,0.6755902076156602,0.7372773368101241,2,23.322975246260906,0.07819231087250955,0.028090719855078314,0.028090719855078314,55.16391634056881,-1.708241787720946,Normal
L00330,XAU,LONG,9810,2025-06-04T12:05:03+00:00,12,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,9811.0,1.0,9812.0,win,5.1021526649651605,0.969594192683705,9802,2.7730475371863568,2.6207967602610474,2.6955053276875494,1.0580933169766833,1.0287672254631863,0.6006944444444444,12.083333333333334,-0.021814885034560975,-0.9997620270799091,2,41.326657543866794,0.1935961350350226,0.06981349307536677,0.06981349307536677,41.36741699845536,-0.8557372234620206,Normal
L00331,XAU,SHORT,9814,2025-06-04T12:25:03+00:00,12,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,9815.0,1.0,9816.0,loss,-6.0537362990990005,-1.0270603335031083,9813,3.6443283191789284,2.7041499115078826,2.7408702724357257,1.347679839667907,1.3296245195655787,0.9236111111111112,12.416666666666666,-0.10886687485196432,-0.9940563382223196,2,34.91748898925732,0.27599002090073554,0.07573138222708661,0.07573138222708661,45.66850044361479,-0.5273948535002067,Expansion
L00332,XAU,SHORT,9827,2025-06-04T13:30:03+00:00,13,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,9833.0,6.0,9834.0,loss,-6.2751406437723745,-1.026164565840819,9822,3.993404402063974,2.8206223450441263,2.8050578086959534,1.4157884018328233,1.4236442435104297,0.9409722222222222,13.5,-0.38268343236508967,-0.9238795325112868,2,20.379900015070398,1.9733724362276917,0.4941579258058018,0.4941579258058018,48.96725995916135,0.23764184751977097,Expansion
L00333,XAU,SHORT,9847,2025-06-04T15:10:03+00:00,15,Londres/NY (overlap),Wednesday,sub1,FILLED_CLOSED,True,9848.0,1.0,10008.0,win,10.982703370588752,0.9856408274833756,9841,4.577147103003538,3.0566200957980234,2.9407972025792284,1.497453710160384,1.5564307185103237,0.9652777777777778,15.166666666666666,-0.7372773368101239,-0.6755902076156604,2,37.72445816664123,1.019682349411596,0.2227768359776939,0.2227768359776939,57.66812152198998,-1.319599275285799,Expansion
L00334,XAU,LONG,10013,2025-06-05T06:00:03+00:00,6,Asia,Thursday,sub1,FILLED_CLOSED,True,10014.0,1.0,10019.0,win,3.9994658252139743,0.961649119828592,10012,2.5451022630479194,2.541688714111953,2.627640573907143,1.001343023997004,0.9685884318887289,0.4652777777777778,6.0,1.0,6.123233995736766e-17,3,29.002386114009596,0.05847969478645609,0.02297734579687301,0.02297734579687301,44.26112954480494,-1.2298130591624001,Normal
L00336,XAU,LONG,10086,2025-06-05T12:05:03+00:00,12,Londres/NY (overlap),Thursday,sub1,FILLED_CLOSED,True,10087.0,1.0,10089.0,loss,-3.7629820089628083,-1.0441178672935145,10083,3.1963771603030042,2.675036638945585,2.68398636959688,1.194890983460666,1.1909066292252006,0.7777777777777778,12.083333333333334,-0.021814885034560975,-0.9997620270799091,3,37.75463567716294,0.3206819510369314,0.10032669330127864,0.10032669330127864,55.336041128011885,-1.0349216735381774,Expansion
L00337,XAU,LONG,10091,2025-06-05T12:30:03+00:00,12,Londres/NY (overlap),Thursday,sub1,FILLED_CLOSED,True,10092.0,1.0,10094.0,loss,-6.286403120581781,-1.025949002680363,10089,3.385322499517258,2.708136794209998,2.702280810726018,1.2500559450154383,1.2527648814586847,0.8229166666666666,12.5,-0.13052619222005177,-0.9914448613738104,3,29.702540999479943,3.3401793594180162,0.9866650400055891,0.9866650400055891,62.47927604919205,1.1803897562401997,Expansion
L00338,XAU,LONG,10103,2025-06-05T13:30:03+00:00,13,Londres/NY (overlap),Thursday,sub1,FILLED_CLOSED,True,10104.0,1.0,10110.0,loss,-12.752951871274036,-1.012625107799746,10098,5.611020688218452,3.0507982855355005,2.8962574711883193,1.839197535550457,1.937334903418058,1.0,13.5,-0.38268343236508967,-0.9238795325112868,3,31.74816606407905,0.30189344872587753,0.0538036598866527,0.0538036598866527,45.59777360758873,-1.8025240971284524,Expansion
L00339,XAU,LONG,10112,2025-06-05T14:15:03+00:00,14,Londres/NY (overlap),Thursday,sub1,FILLED_CLOSED,True,10113.0,1.0,10118.0,loss,-12.242964665775617,-1.013157933211272,10110,5.725181014319207,3.2041766394314335,2.9871858283267083,1.7867869529612184,1.9165801337261315,0.9930555555555556,14.25,-0.555570233019602,-0.8314696123025455,3,28.797710486564256,0.794737454224105,0.13881438023293816,0.13881438023293816,46.211557899965854,0.26584312289747203,Expansion
L00340,XAU,LONG,10142,2025-06-05T16:45:03+00:00,16,Nueva York,Thursday,sub1,FILLED_CLOSED,True,10146.0,4.0,10198.0,win,11.44629460118631,0.9862568651711747,10132,5.088630825380192,3.6658482272476247,3.278851116599842,1.3881182498384048,1.5519554393970427,0.84375,16.75,-0.9469301294951056,-0.3214394653031618,3,38.707229571543664,2.3417801988143765,0.4601984854421843,0.4601984854421843,43.62931515814179,1.6517213153053265,Expansion
L00341,XAU,SHORT,10211,2025-06-05T23:30:03+00:00,23,Post-NY / transicion,Thursday,sub1,FILLED_CLOSED,True,10212.0,1.0,10217.0,loss,-4.792145128315951,-1.0345412321003895,10198,1.897198504910099,3.1698091568246007,3.0637640204829326,0.5985213654978028,0.6192378042911572,0.06597222222222222,23.5,-0.13052619222005168,0.9914448613738104,3,23.9110514027577,0.06239683168405463,0.03288893150746573,0.03288893150746573,54.31362201527158,-0.22401451345246606,Compression
L00343,XAU,SHORT,10236,2025-06-06T01:35:03+00:00,1,Asia,Friday,sub1,FILLED_CLOSED,True,10237.0,1.0,10260.0,loss,-5.871111824698346,-1.0279255672295569,10235,2.606958404565227,3.070275921722321,3.0145784497021433,0.8490958047519102,0.8647837328044353,0.4479166666666667,1.5833333333333335,0.40274668985873724,0.9153114791194471,4,21.551655870123287,0.4811303753017455,0.184556214805424,0.184556214805424,51.89695717887071,-1.6018667550226522,Compression
L00345,XAU,LONG,10312,2025-06-06T07:55:03+00:00,7,Asia/Londres (overlap),Friday,sub1,FILLED_CLOSED,True,10315.0,3.0,10321.0,win,6.251573742594701,0.9750451283220978,10311,3.06820987833962,2.892281059916523,2.912954781629149,1.060827013273798,1.0532981485636521,0.625,7.916666666666667,0.8767267557075076,-0.48098876891938785,4,32.35670565354879,0.2635395774054814,0.08589359524130644,0.08589359524130644,44.855030130768405,0.521476712299016,Normal
L00346,XAU,LONG,10341,2025-06-06T10:20:03+00:00,10,Londres,Friday,sub1,FILLED_CLOSED,True,10342.0,1.0,10350.0,win,5.2709328462865415,0.9705391312085068,10334,2.634968638826252,2.8558972550757127,2.890309292382259,0.9226412589399672,0.9116562873637827,0.3819444444444444,10.333333333333334,0.4226182617406995,-0.9063077870366499,4,24.823438045338804,0.2931752737140414,0.11126328768931248,0.11126328768931248,47.20960471417585,-0.24554371936970792,Normal
L00348,XAU,LONG,10366,2025-06-06T12:25:03+00:00,12,Londres/NY (overlap),Friday,sub1,FILLED_CLOSED,True,10367.0,1.0,10367.0,loss,-5.189813283563126,-1.0316052278304844,10363,2.6618493919282593,2.7930736797486713,2.850545194584905,0.953017964126095,0.9338036095638458,0.4930555555555556,12.416666666666666,-0.10886687485196432,-0.9940563382223196,4,16.683350871272214,0.15934335643669328,0.059861897866905246,0.059861897866905246,48.759942629369654,-1.2217069868269987,Normal
L00349,XAU,LONG,10370,2025-06-06T12:45:03+00:00,12,Londres/NY (overlap),Friday,sub1,FILLED_CLOSED,True,10371.0,1.0,10384.0,loss,-13.77886583266445,-1.0116741238095253,10369,4.750054937600559,2.9965677830661237,2.9633954170023324,1.5851651894689487,1.6029095915946139,0.8229166666666666,12.75,-0.19509032201612792,-0.9807852804032305,4,23.935229564409887,1.9068752873354242,0.4014427859014747,0.4014427859014747,51.28162530099998,0.12905113899787432,Expansion
L00350,XAU,LONG,10402,2025-06-06T15:25:03+00:00,15,Londres/NY (overlap),Friday,sub1,FILLED_CLOSED,True,10403.0,1.0,10435.0,loss,-13.323650201167766,-1.0121162397543595,10389,5.508310684863218,3.542729764734066,3.2846064410423854,1.5548210139241874,1.6770078192732065,0.8368055555555556,15.416666666666666,-0.7798844830928814,-0.6259234721840596,4,39.839557126887414,1.5735005588321656,0.28565936978757006,0.28565936978757006,43.95864917749117,-0.11382800206302761,Expansion
L00351,XAU,LONG,10441,2025-06-06T18:40:03+00:00,18,Nueva York,Friday,sub1,FILLED_CLOSED,True,10442.0,1.0,10451.0,loss,-6.095565869932216,-1.0268696479275368,10435,2.828616983282029,3.379024626235651,3.2225914169298537,0.8371104967154989,0.8777460798852489,0.5833333333333334,18.666666666666668,-0.984807753012208,0.17364817766693083,4,37.972362726926136,0.017481010067513125,0.006180055543338357,0.006180055543338357,43.34801566606977,-1.2935650254615199,Compression
L00352,XAU,LONG,10463,2025-06-06T20:30:03+00:00,20,Nueva York,Friday,sub1,FILLED_CLOSED,True,10464.0,1.0,10469.0,win,3.5237555084616234,0.7368242495203464,10459,2.203405426456075,3.2119531811814235,3.138604472666387,0.6860017261041197,0.7020334819647351,0.14583333333333334,20.5,-0.7933533402912357,0.6087614290087199,4,38.67659521304637,0.06892661153869994,0.03128185612647805,0.03128185612647805,41.42558983347906,-1.8371562270820823,Compression
L00353,XAU,SHORT,10476,2025-06-08T22:40:03+00:00,22,Post-NY / transicion,Sunday,sub1,FILLED_CLOSED,True,10480.0,4.0,10495.0,win,5.979601889819605,0.9740983365832293,10469,2.6142530050839063,3.17780645541455,3.122374790026389,0.8226596055368869,0.8372643199126687,0.5347222222222222,22.666666666666668,-0.3420201433256686,0.9396926207859084,6,27.794595571674773,2.919246670180655,1.1166657031678384,1.1166657031678384,42.377559730306615,-0.2845937246904925,Compression
L00354,XAU,LONG,10507,2025-06-09T01:15:03+00:00,1,Asia,Monday,sub1,FILLED_CLOSED,True,10508.0,1.0,10515.0,loss,-9.453740436033513,-1.0171064486516739,10501,3.836965474798134,3.2190447073648487,3.14948302787135,1.191957808482605,1.2182842202491355,0.8263888888888888,1.25,0.3214394653031616,0.9469301294951057,0,23.752319525330055,0.476189683965913,0.12410580368617097,0.12410580368617097,45.66476593335523,-0.5858796527530175,Expansion
L00355,XAU,LONG,10520,2025-06-09T02:20:03+00:00,2,Asia,Monday,sub1,FILLED_CLOSED,True,10521.0,1.0,10537.0,win,8.63529826074955,0.9818642798537413,10516,4.0606871316917825,3.2927769006553214,3.1941066623796557,1.2332105254029306,1.2713060523365591,0.8229166666666666,2.3333333333333335,0.5735764363510462,0.8191520442889918,0,27.68205357899239,2.539938859250924,0.6254948428377743,0.6254948428377743,49.33268335807618,-0.03275307741940081,Expansion
