trade_id,limit_created_bar,direction,direction_sign,sub_periodo,pnl_r,pnl_usd,outcome,closed_ema200_slope,momentum_roc_atr_10,B0_state,B0_alignment,B1_state,B1_alignment,state_changed,alignment_changed
L00951,29167,LONG,1,sub1,-1.04271970261394,-3.905344424463237,loss,0.3275825506820117,-0.2939774649245984,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00952,29185,LONG,1,sub1,-1.0263773894290744,-6.225801182868054,loss,0.3275825506820117,1.106411033564752,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00954,29235,LONG,1,sub1,-1.0216362548884137,-7.554995151657749,loss,0.3275825506820117,-1.404258450973654,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00955,29277,SHORT,-1,sub1,-1.0113440313834432,-14.264333335446736,loss,0.3275825506820117,-0.2685002572423483,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00956,29459,SHORT,-1,sub1,0.9254742068765036,1.986907712001539,win,0.3487181502715293,1.082250376991232,0.0,NEUTRAL_MIXED,-1.0,ALIGNED,True,True
L00963,29723,SHORT,-1,sub1,0.9196091013190976,1.8302750513457795,win,0.368889250933254,0.1822326513662113,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00966,29840,SHORT,-1,sub1,-1.0214031562277908,-7.635532967988183,loss,0.368889250933254,-0.92754006002292,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00967,29868,SHORT,-1,sub1,-1.022481142534056,-7.277076000807028,loss,0.368889250933254,-1.2476903601243807,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00968,29957,SHORT,-1,sub1,0.97774168785996,7.028325826019682,win,0.3660123585240518,-0.4848947878822721,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00971,30069,SHORT,-1,sub1,0.9367243765435764,2.3686198896175483,win,0.3660123585240518,-0.574965465615719,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00973,30091,SHORT,-1,sub1,0.9623100686135252,4.085165595002309,win,0.3660123585240518,-1.5764887747042209,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00976,30134,LONG,1,sub1,0.9717997015742498,5.513698823476261,win,0.3660123585240518,-0.4886949753631512,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00977,30200,LONG,1,sub1,0.9081068459726418,1.5811525558501671,win,0.3864786538824033,-1.604874199250358,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00978,30217,SHORT,-1,sub1,-1.1054341326970698,-1.677535127448209,loss,0.3864786538824033,-0.9751541694537428,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00979,30221,SHORT,-1,sub1,0.9107709472420188,1.633137941672885,win,0.3864786538824033,0.6204139099603602,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L00981,30303,LONG,1,sub1,-1.0292009223784662,-5.639278973661476,loss,0.3864786538824033,-0.6746861700476192,1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L00983,30344,LONG,1,sub1,-1.0240486739317287,-6.813173495306728,loss,0.3864786538824033,-0.4538534502322948,1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L00985,30363,SHORT,-1,sub1,-1.0421104572484623,-3.959531291142412,loss,0.3864786538824033,-1.3757216762645916,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L00986,30387,SHORT,-1,sub1,-1.030505320164829,-5.404986747731982,loss,0.3864786538824033,-0.5685551839154978,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L00987,30399,SHORT,-1,sub1,-1.0448126206169726,-3.730422746918066,loss,0.3864786538824033,-1.1411060929362216,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L00988,30410,SHORT,-1,sub1,-1.0603642883975228,-2.810573778757771,loss,0.3864786538824033,-0.0971022421225134,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L00989,30421,SHORT,-1,sub1,0.9326118987337582,2.214306398213012,win,0.3864786538824033,-1.883627143686919,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L00990,30439,SHORT,-1,sub1,0.9914988922361012,18.66107655184851,win,0.3864786538824033,-1.0062410499674888,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L00991,30454,LONG,1,sub1,-1.0434313398398514,-17.040824714994283,loss,0.3864786538824033,-0.1934926129580179,1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L00993,30618,SHORT,-1,sub1,0.9559609145828536,3.473136303452065,win,0.3762401232660825,-0.3585673443385733,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00994,30636,LONG,1,sub1,0.9495134279685594,3.0091595123594743,win,0.3762401232660825,0.2205404563996861,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00995,30647,SHORT,-1,sub1,0.964540509469338,4.352191168158697,win,0.3762401232660825,0.7081353820799793,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00996,30672,LONG,1,sub1,0.9475826996198632,12.822491886570464,win,0.3762401232660825,1.26079206737281,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L00997,30835,SHORT,-1,sub1,0.9467096769827856,2.8424212829067983,win,0.3747334085376228,0.5927171898167922,-1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L00998,30919,LONG,1,sub1,-1.0338426308316575,-4.887764835887992,loss,0.3747334085376228,-0.4470696023100982,-1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L01000,30944,SHORT,-1,sub1,-1.024613313455334,-6.660546961716591,loss,0.3747334085376228,-0.5005605766938779,-1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L01001,30962,SHORT,-1,sub1,-1.0222686603382023,-7.344985426598214,loss,0.3747334085376228,-0.4964449183009384,-1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L01002,31007,SHORT,-1,sub1,-1.0791048763052482,-2.182631315197796,loss,0.3747334085376228,0.2150691877315005,-1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L01003,31013,SHORT,-1,sub1,0.922666981632028,1.9089739438145443,win,0.3747334085376228,0.3295093354760371,-1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L01004,31035,SHORT,-1,sub1,-1.039651531560065,-4.195153087528979,loss,0.3753865319402093,-0.689396356916717,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01005,31065,SHORT,-1,sub1,-1.0261616184705469,-6.275829576063188,loss,0.3753865319402093,-0.02843683462884,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01006,31097,SHORT,-1,sub1,-1.0364614279735196,-4.548198951397353,loss,0.3753865319402093,-1.6308385521649291,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01007,31136,SHORT,-1,sub1,-1.016880545802446,-9.638366509729169,loss,0.3753865319402093,-0.2663528446249074,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01008,31163,SHORT,-1,sub1,-1.0307845062539005,-5.357419724072315,loss,0.3753865319402093,-0.2411537487661032,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01009,31175,SHORT,-1,sub1,-1.0450554303806383,-3.711181259353907,loss,0.3753865319402093,-0.3447936262330091,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01010,31185,SHORT,-1,sub1,0.9181144768243924,1.7939473376354726,win,0.3753865319402093,-1.393958135582742,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01011,31201,LONG,1,sub1,0.9772822067807296,6.882937597659748,win,0.3753865319402093,-1.6063465435209066,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01012,31280,SHORT,-1,sub1,0.9279298082179264,2.0600579191418547,win,0.3753865319402093,-0.3056295053614625,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01013,31301,LONG,1,sub1,-1.10596653783369,-1.6699106120740907,loss,0.3750518449018516,0.8137701454978362,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01016,31327,SHORT,-1,sub1,-1.0557104952715823,-3.031990263591524,loss,0.3750518449018516,0.3907276145376022,1.0,AGAINST,1.0,AGAINST,False,False
L01017,31334,SHORT,-1,sub1,-1.0494307482325207,-3.3968516706891023,loss,0.3750518449018516,0.7089349682921589,1.0,AGAINST,1.0,AGAINST,False,False
L01018,31341,SHORT,-1,sub1,-1.021868483714497,-7.476465196614754,loss,0.3750518449018516,-0.3109686904549829,1.0,AGAINST,1.0,AGAINST,False,False
L01020,31364,LONG,1,sub1,0.9719289854057136,5.53982960403664,win,0.3750518449018516,0.4065529144740979,1.0,ALIGNED,1.0,ALIGNED,False,False
L01021,31440,SHORT,-1,sub1,0.9861744577678792,11.412782992057146,win,0.3750518449018516,-0.9720860670361532,1.0,AGAINST,1.0,AGAINST,False,False
L01022,31505,LONG,1,sub1,-1.0211881103862914,-7.711404872015919,loss,0.3750518449018516,0.6879307098606193,1.0,ALIGNED,1.0,ALIGNED,False,False
L01023,31525,LONG,1,sub1,-1.0143737219387303,-11.291424462075156,loss,0.3750518449018516,-0.7770329175185692,1.0,ALIGNED,1.0,ALIGNED,False,False
L01024,31559,LONG,1,sub1,-1.1571969186638318,-13.308761565016148,loss,0.3750518449018516,-3.001913210496983,1.0,ALIGNED,1.0,ALIGNED,False,False
L01025,31632,LONG,1,sub1,0.9646473874342224,4.365832417679485,win,0.3826774902409759,-1.0661440551929964,1.0,ALIGNED,1.0,ALIGNED,False,False
L01026,31674,SHORT,-1,sub1,0.9558364430739428,3.462896594759058,win,0.3826774902409759,-0.3190342947297596,1.0,AGAINST,1.0,AGAINST,False,False
L01027,31696,SHORT,-1,sub1,0.9523241390961734,3.1959960316735305,win,0.3826774902409759,-0.9745365215731376,1.0,AGAINST,1.0,AGAINST,False,False
L01028,31746,SHORT,-1,sub1,-1.0388380447106516,-4.279671862779651,loss,0.3826774902409759,-0.752459032007584,1.0,AGAINST,1.0,AGAINST,False,False
L01029,31748,SHORT,-1,sub1,-1.0372844172108926,-4.451337024120221,loss,0.3826774902409759,0.1406864451787537,1.0,AGAINST,1.0,AGAINST,False,False
L01031,31784,LONG,1,sub1,-1.0238014602690824,-6.88227662466943,loss,0.3826774902409759,0.0039287864234709,1.0,ALIGNED,1.0,ALIGNED,False,False
L01033,31865,SHORT,-1,sub1,-1.030216124884497,-5.455185951589101,loss,0.3866141511583933,0.819210275013238,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L01034,31883,SHORT,-1,sub1,0.9668944617107648,4.673028196127689,win,0.3866141511583933,-1.5180736596095483,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01035,31906,LONG,1,sub1,0.9783978042033752,7.24665446726749,win,0.3866141511583933,0.1805038744863975,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01036,31978,SHORT,-1,sub1,0.9782499633001104,7.196309426396056,win,0.3866141511583933,-0.6990786089052675,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01037,32014,LONG,1,sub1,-1.0226420759460315,-7.226489856372609,loss,0.3866141511583933,-1.5504055282903444,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01039,32035,LONG,1,sub1,-1.0146778431857448,-11.06078412577972,loss,0.3866141511583933,-2.302577515299503,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01040,32047,LONG,1,sub1,0.9841709737837282,9.948012824906527,win,0.3866141511583933,-1.614676944652098,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01041,32108,SHORT,-1,sub1,0.9731620250107296,5.801701658333968,win,0.3866141511583933,-0.23800222766835,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01042,32133,LONG,1,sub1,0.937523609335679,2.4009674038234152,win,0.409705760444223,-0.5863472442236008,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01043,32139,SHORT,-1,sub1,0.9369587826520492,2.3780220549479054,win,0.409705760444223,-0.9425337441789208,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01044,32149,LONG,1,sub1,0.8828753863098413,5.3466431331509225,win,0.409705760444223,-1.6280027047785406,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01046,32181,LONG,1,sub1,-1.0540286833850214,-3.121389950216781,loss,0.409705760444223,-0.011391195434264,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01050,32295,SHORT,-1,sub1,-1.0508132379560258,-3.308785758119029,loss,0.409705760444223,-0.973209173931951,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01052,32312,SHORT,-1,sub1,-1.0154783436672297,-10.49702335596794,loss,0.409705760444223,-0.3887627324497005,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01053,32333,SHORT,-1,sub1,0.9814473432821296,8.464101789461893,win,0.409705760444223,0.5004579648854676,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01054,32415,SHORT,-1,sub1,-1.0529219941638397,-3.1833176683499005,loss,0.4205141151491275,0.1304827011746889,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01055,32425,SHORT,-1,sub1,0.9567417079238208,3.538712832168585,win,0.4205141151491275,-0.2951636730589378,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01056,32440,SHORT,-1,sub1,0.982105211857805,8.781150838359736,win,0.4205141151491275,-0.9715309868606872,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01057,32473,SHORT,-1,sub1,-1.0328217615188529,-5.034814531448774,loss,0.4205141151491275,0.6104881000641856,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01058,32493,SHORT,-1,sub1,-1.020657832991598,-7.905246080018514,loss,0.4205141151491275,0.1601010733508898,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01059,32515,SHORT,-1,sub1,0.965715716444512,4.506861413070055,win,0.4205141151491275,-0.2073612246226637,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01060,32573,SHORT,-1,sub1,0.976603550178879,6.6786443765249714,win,0.4205141151491275,-0.3198331016214129,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01061,32585,LONG,1,sub1,0.9789678602857276,7.447404770674893,win,0.4205141151491275,-0.9389184643906312,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01062,32609,SHORT,-1,sub1,-1.0234992429999856,-6.968729966320552,loss,0.4205141151491275,-0.0752893520951714,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01063,32619,SHORT,-1,sub1,-1.036783112732159,-4.50982219055004,loss,0.4205141151491275,-1.071273865531447,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01064,32626,SHORT,-1,sub1,0.9548723069355006,3.38549477570632,win,0.4205141151491275,0.6566771614985478,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01065,32680,SHORT,-1,sub1,0.9385288160404264,2.4428455886759366,win,0.4187863971394515,-0.3453810591855704,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01066,32689,LONG,1,sub1,0.9557623140888548,3.456825715550167,win,0.4187863971394515,-1.0180188272427555,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01067,32731,SHORT,-1,sub1,-1.0264481982319686,-6.209561433128329,loss,0.4187863971394515,1.0507277588168384,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01068,32764,SHORT,-1,sub1,-1.0294871192286614,-5.586098045017934,loss,0.4187863971394515,-0.4199876568580103,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01071,32824,LONG,1,sub1,0.985593605839826,10.946179535346346,win,0.4187863971394515,0.4441208721619183,0.0,NEUTRAL_MIXED,1.0,ALIGNED,True,True
L01072,32851,SHORT,-1,sub1,0.9621369492628986,4.0657556347164245,win,0.4187863971394515,0.6186269540691082,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01073,32859,SHORT,-1,sub1,-1.0274256625586318,-5.993952038817497,loss,0.4187863971394515,0.190200886053494,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01075,32944,SHORT,-1,sub1,-1.0228379378040564,-7.165886493457037,loss,0.4187863971394515,-0.2703531035562943,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01076,32960,SHORT,-1,sub1,-1.0419688261197344,-3.972353472631767,loss,0.4163690974287889,1.1898685877686908,0.0,NEUTRAL_MIXED,1.0,AGAINST,True,True
L01078,33007,SHORT,-1,sub1,0.9813254673963808,8.407818182975461,win,0.4163690974287889,-0.3984130077354044,1.0,AGAINST,1.0,AGAINST,False,False
L01079,33056,LONG,1,sub1,0.9792512152547848,7.551294997012064,win,0.4163690974287889,-0.5773952604061747,1.0,ALIGNED,1.0,ALIGNED,False,False
L01081,33122,LONG,1,sub1,0.9714286090330652,5.440007370485546,win,0.4163690974287889,-0.654066280949432,1.0,ALIGNED,1.0,ALIGNED,False,False
L01083,33141,LONG,1,sub1,-1.019098795579791,-8.537491624087124,loss,0.4163690974287889,-0.1778181637382025,1.0,ALIGNED,1.0,ALIGNED,False,False
L01084,33158,LONG,1,sub1,-1.0095584231649104,-16.89916264632666,loss,0.4163690974287889,0.2702451505514507,1.0,ALIGNED,1.0,ALIGNED,False,False
L01085,33198,LONG,1,sub1,-1.0838487175293643,-9.16858263305208,loss,0.4163690974287889,-1.7354823569423423,1.0,ALIGNED,1.0,ALIGNED,False,False
L01086,33269,LONG,1,sub1,0.9734291095950136,5.861627335824323,win,0.4428162599534049,-0.1460479843119571,1.0,ALIGNED,1.0,ALIGNED,False,False
L01087,33284,SHORT,-1,sub1,-1.0274692489415365,-5.98469511053554,loss,0.4428162599534049,0.2163100183127336,1.0,AGAINST,1.0,AGAINST,False,False
L01088,33322,SHORT,-1,sub1,-1.0367081330247216,-4.518707098835421,loss,0.4428162599534049,-2.036067747769585,1.0,AGAINST,1.0,AGAINST,False,False
L01090,33343,SHORT,-1,sub1,0.9652947956685825,4.45025955853589,win,0.4428162599534049,0.5985603741433044,1.0,AGAINST,1.0,AGAINST,False,False
L01091,33377,SHORT,-1,sub1,-1.049568486421088,-3.3878572849821467,loss,0.4428162599534049,-0.2821987008488392,1.0,AGAINST,1.0,AGAINST,False,False
L01092,33402,SHORT,-1,sub1,-1.0230579910824873,-7.099026016077005,loss,0.4428162599534049,0.0806465772497505,1.0,AGAINST,1.0,AGAINST,False,False
L01094,33447,LONG,1,sub1,0.9891509024655668,14.58777044745375,win,0.4428162599534049,-0.3019561380884568,1.0,ALIGNED,1.0,ALIGNED,False,False
L01097,33531,SHORT,-1,sub2,0.9558955530490478,3.4677520989616823,win,0.4424776004630452,-1.5629527497352766,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01098,33551,LONG,1,sub2,-1.0202603907727688,-8.057182329518582,loss,0.4424776004630452,-0.398790047283898,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01099,33579,LONG,1,sub2,0.9713296147480286,5.420671434781525,win,0.4424776004630452,-0.883061553197756,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01100,33629,SHORT,-1,sub2,0.9530623113535612,3.2487745820862983,win,0.4424776004630452,0.3349443493623495,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01101,33655,SHORT,-1,sub2,-1.0464830382787995,-3.602115789423806,loss,0.4424776004630452,-1.1538307364076452,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01102,33663,SHORT,-1,sub2,0.9527815100541688,3.228503109341545,win,0.4424776004630452,0.4800213981558673,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01103,33672,LONG,1,sub2,0.9764005137884088,6.619808618090701,win,0.4424776004630452,-1.2001459728161172,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01104,33699,SHORT,-1,sub2,0.9844595904856585,10.135738979864072,win,0.4424776004630452,-0.5374486767189681,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01105,33726,SHORT,-1,sub2,0.9755731413698476,6.390166864369348,win,0.4424776004630452,1.498774127023121,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01106,33806,SHORT,-1,sub2,-1.011670431203073,-13.869861890768789,loss,0.4613538164018217,1.1827873936855196,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01107,33869,SHORT,-1,sub2,0.981857004502244,8.6588303866165,win,0.4613538164018217,0.1056915385802008,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01108,33908,SHORT,-1,sub2,0.979953416043809,7.821409717960705,win,0.4613538164018217,-1.3461534899682506,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01109,33949,LONG,1,sub2,-1.02339852423063,-6.998038092607658,loss,0.4613538164018217,0.0023808365316229,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01110,33959,LONG,1,sub2,0.979502111238022,7.645681934260665,win,0.4613538164018217,-0.9400922699152194,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01111,33987,SHORT,-1,sub2,-1.0232473579750987,-7.0425025265767545,loss,0.4613538164018217,-0.4766115337652956,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01112,34000,SHORT,-1,sub2,-1.0116296579825323,-13.917928241756726,loss,0.4613538164018217,0.3317857089394176,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01113,34066,SHORT,-1,sub2,-1.0168225622287788,-9.6710362989852,loss,0.4602222957735262,-0.6901683601051501,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01114,34089,SHORT,-1,sub2,0.9732142604565374,5.81332770074323,win,0.4602222957735262,-0.4772899544456569,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L01116,34172,LONG,1,sub2,-1.015169971823662,-10.707152088330531,loss,0.4602222957735262,-0.9491998670210844,1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L01117,34181,LONG,1,sub2,0.9805620289176934,8.071311762033474,win,0.4602222957735262,-0.5207350848274129,1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L01119,34231,SHORT,-1,sub2,-1.026896516497395,-6.108725739831243,loss,0.4602222957735262,-0.676428809198296,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L01120,34244,SHORT,-1,sub2,0.9796025700660368,7.684125486292032,win,0.4602222957735262,-0.1858117568700309,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L01121,34263,SHORT,-1,sub2,-1.0268101792690694,-6.127882511865209,loss,0.4602222957735262,-0.872513649043505,1.0,AGAINST,0.0,NEUTRAL_MIXED,True,True
L01123,34343,SHORT,-1,sub2,-1.0548121482890274,-3.0790609197829326,loss,0.4814158049396863,-1.3834803119354016,1.0,AGAINST,1.0,AGAINST,False,False
L01124,34351,SHORT,-1,sub2,-1.056146692778543,-3.009678085776613,loss,0.4814158049396863,0.5492106971349323,1.0,AGAINST,1.0,AGAINST,False,False
L01125,34364,SHORT,-1,sub2,0.9618250236909271,4.031227224464146,win,0.4814158049396863,-1.3090420841563923,1.0,AGAINST,1.0,AGAINST,False,False
L01126,34428,SHORT,-1,sub2,0.9770195224343796,6.802431461355809,win,0.4814158049396863,-0.8147207146108084,1.0,AGAINST,1.0,AGAINST,False,False
L01127,34452,SHORT,-1,sub2,-1.0350549268160865,-4.724265697637293,loss,0.4814158049396863,-0.8723881586708582,1.0,AGAINST,1.0,AGAINST,False,False
L01128,34465,SHORT,-1,sub2,0.946747300394415,2.844542514931618,win,0.4814158049396863,0.7870100854401524,1.0,AGAINST,1.0,AGAINST,False,False
L01131,34506,SHORT,-1,sub2,0.976118270370712,6.539682245947461,win,0.4814158049396863,-1.3282573333816916,1.0,AGAINST,1.0,AGAINST,False,False
L01133,34518,SHORT,-1,sub2,0.98093820035796,8.233751010108335,win,0.4814158049396863,-0.9428753946998898,1.0,AGAINST,1.0,AGAINST,False,False
L01134,34524,LONG,1,sub2,0.9844034411596804,10.098673187974782,win,0.4814158049396863,-1.363587469181768,1.0,ALIGNED,1.0,ALIGNED,False,False
L01135,34540,SHORT,-1,sub2,-1.0214987616454163,-7.602289125241896,loss,0.4814158049396863,-0.2220938467703797,1.0,AGAINST,1.0,AGAINST,False,False
L01136,34565,SHORT,-1,sub2,0.967952925929606,4.832655480759513,win,0.4814158049396863,0.5363720349905148,1.0,AGAINST,1.0,AGAINST,False,False
L01137,34635,LONG,1,sub2,0.9879113690866916,13.075576563406685,win,0.4952644659190532,-0.844211889965597,1.0,ALIGNED,1.0,ALIGNED,False,False
L01138,34643,SHORT,-1,sub2,0.990489451986078,16.663425923053182,win,0.4952644659190532,-1.8787793114776676,1.0,AGAINST,1.0,AGAINST,False,False
L01139,34701,SHORT,-1,sub2,0.972900463580049,5.744160038769678,win,0.4952644659190532,0.5917728830563127,1.0,AGAINST,1.0,AGAINST,False,False
L01140,34767,SHORT,-1,sub2,-1.022877225466517,-7.153855099868906,loss,0.4952644659190532,-0.6769120978516628,1.0,AGAINST,1.0,AGAINST,False,False
L01142,34811,LONG,1,sub2,-1.0103500101886318,-15.618921980153573,loss,0.4952644659190532,0.3771722447107961,1.0,ALIGNED,1.0,ALIGNED,False,False
L01143,34852,LONG,1,sub2,0.9897325142761696,15.423172385475482,win,0.4952644659190532,0.6390568397198274,1.0,ALIGNED,1.0,ALIGNED,False,False
L01145,34890,LONG,1,sub2,0.9588381775574252,16.522687261725554,win,0.4772925324831681,0.6786134076235203,1.0,ALIGNED,0.0,NEUTRAL_MIXED,True,True
L01146,34922,SHORT,-1,sub2,0.962891480043278,4.151678293460918,win,0.4772925324831681,0.6531861061648392,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01148,35029,SHORT,-1,sub2,0.984510564748762,10.169621280870617,win,0.4772925324831681,0.2773351148986928,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01149,35057,LONG,1,sub2,-1.0184202478937532,-8.846093744379687,loss,0.4772925324831681,-0.8376356131044829,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01150,35067,LONG,1,sub2,0.9791931657915384,7.529781078506858,win,0.4772925324831681,-0.9059775558958616,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01151,35081,LONG,1,sub2,0.9881265177939688,13.315406559213445,win,0.4772925324831681,-1.1453520513939206,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01152,35099,SHORT,-1,sub2,0.9911266222352528,17.871464932724393,win,0.4772925324831681,-1.4711945705558145,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
L01153,35179,SHORT,-1,sub2,0.9903138438549676,16.35842047600181,win,0.4840610421097729,-0.6543411061375126,0.0,NEUTRAL_MIXED,0.0,NEUTRAL_MIXED,False,False
