config,bar,timestamp_utc,dir,valido,match_status
A,37725,1761281103,1,True,same
A,37732,1761283203,-1,True,A_only
A,37754,1761289803,1,True,same
A,37773,1761295503,1,True,same
A,37801,1761303903,1,True,same
A,37806,1761305403,1,True,same
A,37807,1761305703,-1,True,A_only
A,37808,1761306003,1,True,A_only
A,37846,1761317403,-1,True,same
A,37867,1761323703,-1,True,same
A,37890,1761330603,1,True,A_only
A,37891,1761330903,-1,True,same
A,37902,1761334203,-1,True,A_only
A,37915,1761338103,1,True,A_only
A,37921,1761516603,1,True,same
A,37923,1761517203,-1,True,A_only
A,37949,1761525003,1,True,same
A,38000,1761540303,1,True,same
A,38023,1761547203,-1,True,A_only
A,38058,1761557703,1,True,same
A,38087,1761566403,1,True,same
A,38102,1761570903,-1,True,A_only
A,38129,1761579003,1,True,same
A,38166,1761590103,-1,True,A_only
A,38168,1761590703,1,True,same
A,38185,1761595803,1,True,A_only
A,38198,1761603303,1,True,A_only
A,38204,1761605103,-1,True,A_only
A,38210,1761606903,1,True,A_only
A,38219,1761609603,-1,True,A_only
A,38225,1761611403,1,True,same
A,38244,1761617103,-1,True,same
A,38281,1761628203,1,True,same
A,38282,1761628503,-1,True,A_only
A,38284,1761629103,1,True,A_only
A,38330,1761642903,1,True,same
A,38368,1761654303,-1,True,A_only
A,38375,1761656403,1,True,same
A,38381,1761658203,-1,True,A_only
A,38411,1761667203,-1,True,A_only
A,38432,1761673503,-1,True,A_only
A,38445,1761677403,1,True,A_only
A,38449,1761678603,-1,True,A_only
A,38472,1761689103,-1,True,A_only
A,38476,1761690303,1,True,same
A,38512,1761701103,-1,True,same
A,38555,1761714003,1,True,A_only
A,38556,1761714303,-1,True,same
A,38558,1761714903,1,True,A_only
A,38560,1761715503,-1,True,A_only
A,38626,1761735303,-1,True,same
A,38641,1761739803,1,True,A_only
A,38646,1761741303,-1,True,same
A,38663,1761746403,1,True,A_only
A,38690,1761754503,1,True,A_only
A,38706,1761759303,1,True,A_only
A,38725,1761765003,1,True,same
A,38726,1761765303,-1,True,A_only
A,38739,1761769203,1,True,same
A,38749,1761775803,1,True,same
A,38750,1761776103,-1,True,A_only
A,38767,1761781203,-1,True,A_only
A,38778,1761784503,-1,True,A_only
A,38785,1761786603,-1,True,A_only
A,38812,1761794703,1,True,same
A,38833,1761801003,-1,True,A_only
A,38839,1761802803,1,True,A_only
A,38888,1761817503,-1,True,same
A,38915,1761825603,1,True,A_only
A,38920,1761827103,-1,True,same
A,38927,1761829203,1,True,A_only
A,38929,1761829803,1,True,A_only
A,38946,1761834903,-1,True,same
A,38986,1761846903,-1,True,same
A,38988,1761847503,1,True,A_only
A,39014,1761855303,-1,True,same
A,39020,1761857103,1,True,A_only
A,39025,1761862203,1,True,A_only
A,39026,1761862503,-1,True,A_only
A,39037,1761865803,-1,True,same
A,39100,1761884703,1,True,same
A,39107,1761886803,-1,True,same
A,39112,1761888303,1,True,same
A,39128,1761893103,-1,True,A_only
A,39132,1761894303,-1,True,A_only
A,39139,1761896403,-1,True,A_only
A,39149,1761899403,-1,True,A_only
A,39186,1761910503,1,True,A_only
A,39209,1761917403,-1,True,same
A,39258,1761932103,1,True,same
A,39273,1761936603,-1,True,A_only
A,39275,1761937203,1,True,same
A,39280,1761938703,1,True,A_only
A,39324,1762131903,1,True,same
A,39359,1762142403,-1,True,same
A,39372,1762146303,1,True,A_only
A,39397,1762153803,-1,True,same
A,39400,1762154703,1,True,A_only
A,39409,1762157403,-1,True,same
A,39444,1762167903,1,True,A_only
A,39460,1762172703,-1,True,same
A,39461,1762173003,1,True,A_only
A,39480,1762178703,-1,True,A_only
A,39495,1762183203,-1,True,same
A,39512,1762188303,1,True,A_only
A,39533,1762194603,1,True,A_only
A,39536,1762195503,-1,True,A_only
A,39543,1762197603,1,True,same
A,39564,1762203903,-1,True,A_only
A,39576,1762211103,-1,True,A_only
A,39581,1762212603,1,True,same
A,39599,1762218003,1,True,same
A,39616,1762223103,1,True,same
A,39645,1762231803,1,True,same
A,39646,1762232103,-1,True,A_only
A,39665,1762237803,1,True,same
A,39685,1762243803,-1,True,A_only
A,39694,1762246503,-1,True,A_only
A,39726,1762256103,-1,True,A_only
A,39728,1762256703,1,True,A_only
A,39735,1762258803,-1,True,A_only
A,39744,1762261503,1,True,A_only
A,39766,1762268103,1,True,same
A,39818,1762283703,1,True,same
A,39820,1762284303,-1,True,A_only
A,39832,1762287903,1,True,A_only
A,39851,1762297203,1,True,A_only
A,39857,1762299003,-1,True,A_only
A,39859,1762299603,1,True,A_only
A,39863,1762300803,1,True,A_only
A,39869,1762302603,-1,True,A_only
A,39874,1762304103,1,True,same
A,39884,1762307103,-1,True,A_only
A,39930,1762320903,-1,True,same
A,39939,1762323603,1,True,A_only
A,39971,1762333203,-1,True,same
A,39991,1762339203,1,True,A_only
A,40003,1762342803,1,True,A_only
A,40014,1762346103,-1,True,A_only
A,40022,1762348503,-1,True,A_only
A,40039,1762353603,-1,True,A_only
A,40070,1762362903,-1,True,same
A,40081,1762366203,1,True,A_only
A,40085,1762367403,-1,True,A_only
A,40089,1762368603,1,True,A_only
A,40108,1762374303,-1,True,A_only
A,40134,1762385703,1,True,same
A,40135,1762386003,-1,True,A_only
A,40155,1762392003,1,True,same
A,40187,1762401603,-1,True,same
A,40200,1762405503,-1,True,A_only
A,40201,1762405803,1,True,A_only
A,40205,1762407003,-1,True,same
A,40221,1762411803,1,True,A_only
A,40250,1762420503,-1,True,same
A,40276,1762428303,1,True,A_only
A,40284,1762430703,-1,True,same
A,40286,1762431303,1,True,A_only
A,40296,1762434303,1,True,A_only
A,40331,1762444803,1,True,same
A,40351,1762450803,1,True,same
A,40375,1762458003,-1,True,A_only
A,40385,1762461003,1,True,same
A,40404,1762470303,1,True,same
A,40425,1762476603,-1,True,A_only
A,40441,1762481403,-1,True,same
A,40479,1762492803,-1,True,same
A,40481,1762493403,1,True,A_only
A,40504,1762500303,-1,True,same
A,40515,1762503603,-1,True,same
A,40529,1762507803,-1,True,same
A,40557,1762516203,1,True,A_only
A,40562,1762517703,-1,True,same
A,40571,1762520403,1,True,same
A,40595,1762527603,1,True,same
A,40605,1762530603,1,True,same
A,40618,1762534503,-1,True,same
A,40636,1762539903,-1,True,A_only
A,40637,1762540203,1,True,A_only
A,40662,1762547703,1,True,A_only
A,40685,1762731003,-1,True,same
A,40686,1762731303,1,True,A_only
A,40698,1762734903,-1,True,same
A,40699,1762735203,1,True,A_only
A,40716,1762740303,-1,True,same
A,40747,1762749603,-1,True,same
A,40748,1762749903,1,True,A_only
A,40749,1762750203,-1,True,A_only
A,40750,1762750503,1,True,A_only
A,40751,1762750803,-1,True,A_only
A,40782,1762760103,-1,True,same
A,40790,1762762503,-1,True,same
A,40795,1762764003,-1,True,same
A,40809,1762768203,-1,True,same
A,40828,1762773903,1,True,A_only
A,40854,1762781703,-1,True,same
A,40871,1762786803,1,True,A_only
A,40916,1762800303,-1,True,same
A,40917,1762800603,1,True,A_only
A,40967,1762819203,-1,True,same
A,40969,1762819803,1,True,A_only
A,40989,1762825803,-1,True,same
A,41017,1762834203,-1,True,same
A,41041,1762841403,1,True,A_only
A,41045,1762842603,-1,True,A_only
A,41104,1762860303,1,True,A_only
A,41105,1762860603,-1,True,A_only
A,41112,1762862703,-1,True,A_only
A,41118,1762864503,1,True,A_only
A,41124,1762866303,1,True,A_only
A,41135,1762869603,-1,True,same
A,41161,1762877403,1,True,same
A,41185,1762884603,-1,True,A_only
A,41192,1762886703,1,True,same
A,41225,1762896603,-1,True,A_only
A,41252,1762908303,-1,True,same
A,41263,1762911603,1,True,A_only
A,41300,1762922703,1,True,same
A,41302,1762923303,-1,True,same
A,41313,1762926603,1,True,same
A,41333,1762932603,-1,True,A_only
A,41356,1762939503,-1,True,A_only
A,41381,1762947003,1,True,A_only
A,41384,1762947903,-1,True,A_only
A,41386,1762948503,-1,True,A_only
A,41397,1762951803,-1,True,same
A,41405,1762954203,1,True,A_only
A,41459,1762970403,-1,True,same
A,41461,1762971003,1,True,A_only
A,41473,1762974603,-1,True,same
A,41493,1762980603,1,True,A_only
A,41510,1762989303,-1,True,A_only
A,41523,1762993203,1,True,same
A,41531,1762995603,-1,True,A_only
A,41542,1762998903,1,True,same
A,41547,1763000403,-1,True,A_only
A,41573,1763008203,-1,True,same
A,41578,1763009703,1,True,same
A,41590,1763013303,-1,True,A_only
A,41601,1763016603,1,True,A_only
A,41627,1763024403,-1,True,same
A,41645,1763029803,-1,True,same
A,41659,1763034003,1,True,A_only
A,41675,1763038803,-1,True,same
A,41710,1763049303,1,True,same
A,41737,1763057403,1,True,same
A,41738,1763057703,-1,True,A_only
A,41754,1763062503,1,True,same
A,41804,1763081103,-1,True,A_only
A,41807,1763082003,1,True,A_only
A,41840,1763091903,-1,True,same
A,41852,1763095503,-1,True,same
A,41854,1763096103,1,True,A_only
A,41862,1763098503,1,True,A_only
A,41887,1763106003,1,True,same
A,41970,1763130903,1,True,same
A,41983,1763134803,-1,True,A_only
A,42017,1763145003,1,True,same
A,42020,1763145903,-1,True,A_only
A,42042,1763152503,1,True,A_only
A,42060,1763334303,1,True,same
A,42068,1763336703,-1,True,same
A,42115,1763350803,1,True,same
A,42128,1763354703,-1,True,A_only
A,42143,1763359203,1,True,same
A,42171,1763367603,-1,True,A_only
A,42209,1763379003,1,True,same
A,42225,1763383803,-1,True,A_only
A,42227,1763384403,1,True,A_only
A,42231,1763385603,-1,True,A_only
A,42241,1763388603,1,True,A_only
A,42267,1763396403,1,True,A_only
A,42316,1763411103,1,True,same
A,42317,1763411403,-1,True,A_only
A,42341,1763422203,-1,True,A_only
A,42354,1763426103,1,True,same
A,42373,1763431803,1,True,A_only
A,42390,1763436903,1,True,A_only
A,42400,1763439903,1,True,same
A,42409,1763442603,1,True,A_only
A,42419,1763445603,-1,True,A_only
A,42439,1763451603,1,True,same
A,42461,1763458203,-1,True,A_only
A,42472,1763461503,-1,True,A_only
A,42487,1763466003,-1,True,A_only
A,42491,1763467203,1,True,A_only
A,42503,1763470803,1,True,A_only
A,42525,1763477403,-1,True,same
A,42565,1763489403,-1,True,same
A,42566,1763489703,1,True,A_only
A,42570,1763490903,1,True,A_only
A,42588,1763496303,-1,True,same
A,42612,1763507103,1,True,A_only
A,42617,1763508603,-1,True,A_only
A,42626,1763511303,-1,True,A_only
A,42632,1763513103,-1,True,A_only
A,42652,1763519103,1,True,same
A,42664,1763522703,-1,True,A_only
A,42699,1763533203,-1,True,same
A,42700,1763533503,1,True,A_only
A,42754,1763549703,-1,True,same
A,42763,1763552403,-1,True,same
A,42764,1763552703,1,True,A_only
A,42770,1763554503,-1,True,same
A,42777,1763556603,-1,True,same
A,42786,1763559303,1,True,A_only
A,42808,1763565903,-1,True,same
A,42835,1763574003,1,True,same
A,42845,1763577003,-1,True,same
A,42846,1763577303,1,True,same
A,42853,1763579403,-1,True,A_only
A,42861,1763581803,1,True,A_only
A,42879,1763587203,1,True,A_only
A,42908,1763599503,-1,True,same
A,42911,1763600403,1,True,A_only
A,42932,1763606703,1,True,same
A,42958,1763614503,-1,True,A_only
A,42972,1763618703,1,True,A_only
A,42974,1763619303,-1,True,A_only
A,42978,1763620503,1,True,A_only
A,43001,1763627403,1,True,same
A,43038,1763638503,1,True,A_only
A,43040,1763639103,-1,True,A_only
A,43061,1763645403,-1,True,same
A,43063,1763646003,-1,True,same
A,43080,1763651103,-1,True,same
A,43107,1763659203,1,True,A_only
A,43118,1763662503,-1,True,A_only
A,43121,1763663403,1,True,A_only
A,43141,1763669403,-1,True,A_only
A,43164,1763679903,1,True,A_only
A,43173,1763682603,-1,True,same
A,43183,1763685603,1,True,A_only
A,43196,1763689503,1,True,A_only
A,43220,1763696703,1,True,same
A,43235,1763701203,1,True,same
A,43240,1763702703,-1,True,A_only
A,43242,1763703303,-1,True,A_only
A,43246,1763704503,1,True,same
A,43249,1763705403,-1,True,A_only
A,43264,1763709903,1,True,same
A,43272,1763712303,1,True,same
A,43312,1763724303,-1,True,A_only
A,43320,1763726703,1,True,A_only
A,43346,1763734503,-1,True,same
A,43383,1763745603,-1,True,same
A,43392,1763748303,1,True,A_only
A,43393,1763748603,-1,True,A_only
A,43400,1763750703,1,True,A_only
A,43411,1763754003,-1,True,A_only
A,43433,1763760603,1,True,A_only
A,43445,1763940603,-1,True,A_only
A,43447,1763941203,1,True,A_only
A,43462,1763945703,1,True,A_only
A,43487,1763953203,1,True,same
A,43516,1763961903,1,True,same
A,43517,1763962203,-1,True,A_only
A,43520,1763963103,-1,True,A_only
A,43539,1763968803,-1,True,A_only
A,43575,1763979603,-1,True,A_only
A,43596,1763985903,-1,True,A_only
A,43599,1763986803,1,True,A_only
A,43615,1763991603,-1,True,same
A,43656,1764003903,-1,True,same
A,43666,1764006903,-1,True,same
A,43672,1764008703,1,True,A_only
A,43686,1764012903,-1,True,same
A,43717,1764025803,-1,True,same
A,43723,1764027603,1,True,A_only
A,43729,1764029403,-1,True,same
A,43745,1764034203,1,True,A_only
A,43765,1764040203,-1,True,same
A,43788,1764047103,1,True,A_only
A,43790,1764047703,-1,True,A_only
A,43803,1764051603,-1,True,A_only
A,43811,1764054003,1,True,A_only
A,43826,1764058503,1,True,A_only
A,43837,1764061803,1,True,same
A,43865,1764070203,-1,True,A_only
A,43867,1764070803,1,True,A_only
A,43869,1764071403,-1,True,A_only
A,43876,1764073503,-1,True,A_only
A,43882,1764075303,1,True,A_only
A,43896,1764079503,-1,True,A_only
A,43908,1764083103,1,True,A_only
A,43941,1764093003,-1,True,same
A,43945,1764094203,-1,True,A_only
A,43966,1764100503,1,True,A_only
A,43986,1764106503,1,True,A_only
A,43997,1764113403,-1,True,A_only
A,43998,1764113703,1,True,A_only
A,44012,1764117903,-1,True,A_only
A,44051,1764129603,-1,True,same
A,44061,1764132603,1,True,A_only
A,44069,1764135003,-1,True,same
A,44093,1764142203,1,True,A_only
A,44152,1764159903,-1,True,same
A,44160,1764162303,1,True,A_only
A,44177,1764167403,1,True,same
A,44185,1764169803,1,True,same
A,44223,1764181203,-1,True,A_only
A,44230,1764183303,1,True,A_only
A,44272,1764199503,-1,True,A_only
A,44276,1764200703,1,True,A_only
A,44283,1764202803,1,True,A_only
A,44304,1764209103,1,True,same
A,44318,1764213303,1,True,same
A,44331,1764217203,1,True,same
A,44337,1764219003,-1,True,A_only
A,44338,1764219303,1,True,same
A,44345,1764221403,-1,True,A_only
A,44352,1764223503,1,True,A_only
A,44387,1764234003,-1,True,A_only
A,44421,1764244203,-1,True,A_only
A,44423,1764244803,1,True,A_only
A,44432,1764247503,1,True,A_only
A,44441,1764250203,1,True,A_only
A,44497,1764267003,-1,True,A_only
A,44501,1764268203,1,True,A_only
A,44511,1764271203,-1,True,A_only
A,44555,1764297003,-1,True,same
A,44558,1764297903,1,True,A_only
A,44586,1764306303,-1,True,same
A,44590,1764307503,1,True,same
A,44636,1764323703,1,True,same
A,44660,1764330903,-1,True,A_only
A,44663,1764331803,1,True,A_only
A,44698,1764342303,-1,True,same
A,44726,1764350703,-1,True,same
A,44747,1764357003,-1,True,same
A,44752,1764358503,1,True,A_only
A,44756,1764544503,1,True,same
A,44766,1764547503,-1,True,A_only
A,44777,1764550803,-1,True,same
A,44794,1764555903,-1,True,same
A,44825,1764565203,-1,True,same
A,44826,1764565503,1,True,A_only
A,44835,1764568203,1,True,A_only
A,44867,1764577803,-1,True,A_only
A,44891,1764585003,-1,True,same
A,44902,1764588303,1,True,A_only
A,44903,1764588603,-1,True,A_only
A,44906,1764589503,-1,True,A_only
A,44912,1764591303,1,True,A_only
A,44921,1764594003,1,True,A_only
A,44931,1764597003,-1,True,same
A,44945,1764601203,1,True,A_only
A,44952,1764603303,1,True,A_only
A,44995,1764616203,-1,True,A_only
A,44998,1764617103,1,True,A_only
A,45005,1764619203,1,True,A_only
A,45034,1764631503,1,True,same
A,45035,1764631803,-1,True,A_only
A,45049,1764636003,1,True,same
A,45063,1764640203,1,True,same
A,45099,1764651003,1,True,same
A,45101,1764651603,-1,True,A_only
A,45116,1764656103,-1,True,A_only
A,45123,1764658203,1,True,A_only
A,45174,1764673503,1,True,same
A,45198,1764680703,-1,True,A_only
A,45201,1764681603,1,True,same
A,45217,1764686403,-1,True,same
A,45239,1764693003,1,True,same
A,45259,1764699003,-1,True,A_only
A,45260,1764699303,1,True,same
A,45268,1764701703,1,True,A_only
A,45302,1764711903,-1,True,A_only
A,45306,1764716703,1,True,A_only
A,45307,1764717003,-1,True,A_only
A,45308,1764717303,1,True,A_only
A,45311,1764718203,-1,True,same
A,45317,1764720003,-1,True,same
A,45340,1764726903,-1,True,same
A,45354,1764731103,-1,True,same
A,45374,1764737103,-1,True,same
A,45376,1764737703,1,True,A_only
A,45393,1764742803,1,True,A_only
A,45412,1764748503,1,True,same
A,45436,1764755703,1,True,same
A,45442,1764757503,1,True,same
A,45486,1764770703,-1,True,same
A,45487,1764771003,1,True,same
A,45493,1764772803,-1,True,same
A,45528,1764783303,1,True,A_only
A,45548,1764789303,1,True,same
A,45563,1764793803,-1,True,A_only
A,45582,1764803103,1,True,A_only
A,45583,1764803403,-1,True,A_only
A,45584,1764803703,1,True,A_only
A,45586,1764804303,-1,True,A_only
A,45591,1764805803,1,True,A_only
A,45594,1764806703,1,True,A_only
A,45605,1764810003,-1,True,same
A,45615,1764813003,-1,True,same
A,45637,1764819603,1,True,same
A,45650,1764823503,-1,True,A_only
A,45652,1764824103,1,True,same
A,45658,1764825903,1,True,A_only
A,45671,1764829803,1,True,same
A,45682,1764833103,-1,True,A_only
A,45723,1764845403,-1,True,A_only
A,45729,1764847203,-1,True,A_only
A,45731,1764847803,1,True,A_only
A,45732,1764848103,-1,True,A_only
A,45739,1764850203,1,True,A_only
A,45753,1764854403,1,True,A_only
A,45769,1764859203,-1,True,same
A,45792,1764866103,-1,True,same
A,45810,1764871503,-1,True,same
A,45827,1764876603,1,True,A_only
A,45858,1764889503,-1,True,A_only
A,45870,1764893103,1,True,A_only
A,45873,1764894003,-1,True,A_only
A,45887,1764898203,1,True,same
A,45952,1764917703,-1,True,same
A,45953,1764918003,1,True,A_only
A,45959,1764919803,-1,True,same
A,46006,1764933903,-1,True,same
A,46012,1764935703,1,True,A_only
A,46018,1764937503,-1,True,A_only
A,46028,1764940503,-1,True,same
A,46041,1764944403,-1,True,same
A,46050,1764947103,-1,True,same
A,46059,1764949803,-1,True,same
A,46078,1764955503,1,True,same
A,46088,1764958503,-1,True,A_only
A,46113,1764966003,1,True,same
A,46114,1764966303,-1,True,A_only
A,46132,1764971703,1,True,same
A,46134,1765149003,-1,True,A_only
A,46135,1765149303,1,True,same
A,46153,1765155603,-1,True,A_only
A,46157,1765156803,1,True,same
A,46160,1765157703,-1,True,A_only
A,46184,1765164903,-1,True,A_only
A,46199,1765169403,-1,True,A_only
A,46207,1765171803,1,True,A_only
A,46225,1765177203,-1,True,same
A,46240,1765181703,1,True,A_only
A,46277,1765192803,1,True,A_only
A,46284,1765194903,-1,True,A_only
A,46285,1765195203,1,True,A_only
A,46297,1765198803,-1,True,A_only
A,46310,1765202703,1,True,same
A,46336,1765210503,1,True,same
A,46359,1765217403,-1,True,A_only
A,46364,1765218903,1,True,same
A,46372,1765221303,1,True,A_only
A,46418,1765238703,-1,True,same
A,46421,1765239603,1,True,A_only
A,46429,1765242003,1,True,A_only
A,46442,1765245903,-1,True,same
A,46453,1765249203,1,True,A_only
A,46465,1765252803,-1,True,same
A,46495,1765261803,1,True,same
A,46504,1765264503,-1,True,A_only
A,46544,1765276503,-1,True,same
A,46556,1765280103,-1,True,same
A,46557,1765280403,1,True,A_only
A,46567,1765283403,1,True,A_only
A,46577,1765286403,-1,True,A_only
A,46591,1765290603,1,True,A_only
A,46597,1765292403,-1,True,A_only
A,46620,1765299303,-1,True,same
A,46636,1765304103,1,True,A_only
A,46639,1765305003,-1,True,same
A,46649,1765308003,-1,True,A_only
A,46661,1765311603,-1,True,A_only
A,46686,1765322703,1,True,A_only
A,46691,1765324203,-1,True,A_only
A,46702,1765327503,1,True,A_only
A,46713,1765330803,-1,True,same
A,46714,1765331103,1,True,A_only
A,46730,1765335903,-1,True,same
A,46758,1765344303,1,True,same
A,46768,1765347303,-1,True,same
A,46815,1765361403,1,True,same
A,46821,1765363203,1,True,same
A,46842,1765369503,-1,True,A_only
A,46845,1765370403,1,True,same
A,46850,1765371903,1,True,A_only
A,46865,1765376403,-1,True,A_only
A,46870,1765377903,1,True,A_only
A,46878,1765380303,1,True,A_only
A,46921,1765393203,1,True,A_only
A,46926,1765394703,-1,True,same
A,46927,1765395003,1,True,A_only
A,46931,1765396203,1,True,same
A,46946,1765400703,-1,True,same
A,46959,1765408203,-1,True,same
A,46963,1765409403,1,True,A_only
A,46979,1765414203,-1,True,same
A,46984,1765415703,-1,True,same
A,47014,1765424703,1,True,A_only
A,47029,1765429203,1,True,same
A,47031,1765429803,-1,True,A_only
A,47043,1765433403,1,True,same
A,47065,1765440003,-1,True,A_only
A,47077,1765443603,-1,True,A_only
A,47092,1765448103,-1,True,A_only
A,47116,1765455303,1,True,A_only
A,47125,1765458003,-1,True,A_only
A,47132,1765460103,1,True,A_only
A,47148,1765464903,-1,True,same
A,47191,1765477803,-1,True,same
A,47192,1765478103,1,True,A_only
A,47204,1765481703,1,True,A_only
A,47237,1765495203,-1,True,same
A,47238,1765495503,1,True,A_only
A,47248,1765498503,1,True,A_only
A,47259,1765501803,1,True,A_only
A,47266,1765503903,1,True,A_only
A,47307,1765516203,1,True,A_only
A,47391,1765541403,-1,True,same
A,47401,1765544403,1,True,A_only
A,47410,1765547103,-1,True,same
A,47411,1765547403,1,True,A_only
A,47425,1765551603,-1,True,same
A,47452,1765559703,1,True,same
A,47469,1765564803,-1,True,same
A,47471,1765565403,1,True,A_only
A,47475,1765566603,1,True,A_only
A,47493,1765572003,1,True,A_only
A,47507,1765576203,-1,True,A_only
A,47518,1765755903,-1,True,same
A,47519,1765756203,1,True,A_only
A,47559,1765768203,-1,True,same
A,47575,1765773003,-1,True,same
A,47581,1765774803,1,True,A_only
A,47582,1765775103,-1,True,same
A,47605,1765782003,-1,True,same
A,47630,1765789503,-1,True,same
A,47633,1765790403,-1,True,same
A,47677,1765803603,-1,True,same
A,47684,1765805703,1,True,A_only
A,47696,1765809303,1,True,same
A,47707,1765812603,1,True,same
A,47730,1765819503,1,True,same
A,47741,1765822803,-1,True,A_only
A,47742,1765823103,1,True,same
A,47754,1765826703,-1,True,A_only
A,47757,1765827603,1,True,A_only
A,47783,1765835403,1,True,A_only
A,47796,1765842903,-1,True,A_only
A,47798,1765843503,1,True,A_only
A,47808,1765846503,-1,True,A_only
A,47814,1765848303,1,True,same
A,47820,1765850103,-1,True,same
A,47844,1765857303,1,True,same
A,47854,1765860303,-1,True,A_only
A,47858,1765861503,1,True,same
A,47859,1765861803,-1,True,A_only
A,47866,1765863903,1,True,same
A,47934,1765884303,1,True,same
A,47936,1765884903,-1,True,A_only
A,47939,1765885803,1,True,A_only
A,47979,1765897803,-1,True,same
A,48019,1765909803,1,True,A_only
A,48025,1765911603,-1,True,same
A,48032,1765913703,1,True,A_only
A,48040,1765916103,-1,True,A_only
A,48098,1765937103,-1,True,same
A,48100,1765937703,1,True,A_only
A,48144,1765950903,-1,True,same
A,48146,1765951503,1,True,A_only
A,48176,1765960503,1,True,A_only
A,48204,1765968903,1,True,A_only
A,48210,1765970703,1,True,A_only
A,48211,1765971003,-1,True,A_only
A,48214,1765971903,1,True,A_only
A,48220,1765973703,1,True,A_only
A,48224,1765974903,-1,True,A_only
A,48243,1765980603,-1,True,same
A,48260,1765985703,-1,True,same
A,48292,1765995303,-1,True,A_only
A,48293,1765995603,1,True,A_only
A,48302,1765998303,1,True,A_only
A,48343,1766014503,1,True,A_only
A,48344,1766014803,-1,True,A_only
A,48347,1766015703,-1,True,A_only
A,48371,1766022903,1,True,same
A,48406,1766033403,1,True,same
A,48415,1766036103,-1,True,A_only
A,48440,1766043603,-1,True,A_only
A,48459,1766049303,1,True,same
A,48469,1766052303,1,True,same
A,48488,1766058003,1,True,same
A,48491,1766058903,-1,True,A_only
A,48499,1766061303,1,True,same
A,48507,1766063703,1,True,same
A,48521,1766067903,-1,True,same
A,48527,1766069703,1,True,same
A,48550,1766076603,-1,True,same
A,48565,1766081103,1,True,A_only
A,48567,1766081703,-1,True,same
A,48572,1766083203,-1,True,A_only
A,48579,1766085303,1,True,A_only
A,48588,1766088003,1,True,A_only
A,48618,1766100603,-1,True,A_only
A,48619,1766100903,1,True,A_only
A,48621,1766101503,1,True,A_only
A,48624,1766102403,-1,True,A_only
A,48646,1766109003,1,True,same
A,48686,1766121003,-1,True,A_only
A,48690,1766122203,1,True,same
A,48702,1766125803,-1,True,A_only
A,48716,1766130003,-1,True,A_only
A,48732,1766134803,-1,True,A_only
A,48749,1766139903,-1,True,A_only
A,48764,1766144403,1,True,A_only
A,48767,1766145303,-1,True,A_only
A,48773,1766147103,1,True,A_only
A,48788,1766151603,-1,True,same
A,48801,1766155503,-1,True,same
A,48803,1766156103,1,True,A_only
A,48818,1766160603,-1,True,same
A,48846,1766169003,-1,True,same
A,48852,1766170803,1,True,A_only
A,48869,1766175903,1,True,A_only
A,48887,1766181303,1,True,A_only
A,48915,1766366103,-1,True,same
A,48916,1766366403,1,True,A_only
A,48971,1766382903,-1,True,same
A,48974,1766383803,1,True,A_only
A,48996,1766390403,-1,True,same
A,49038,1766403003,1,True,A_only
A,49041,1766403903,-1,True,same
A,49045,1766405103,-1,True,A_only
A,49047,1766405703,1,True,A_only
A,49060,1766409603,-1,True,same
A,49074,1766413803,-1,True,same
A,49079,1766415303,-1,True,same
A,49109,1766424303,-1,True,same
A,49117,1766426703,-1,True,same
A,49118,1766427003,1,True,A_only
A,49127,1766429703,1,True,A_only
A,49133,1766431503,1,True,A_only
A,49192,1766452803,-1,True,same
A,49193,1766453103,1,True,A_only
A,49214,1766459403,-1,True,same
A,49242,1766467803,1,True,A_only
A,49244,1766468403,-1,True,same
A,49255,1766471703,1,True,A_only
A,49284,1766480403,-1,True,A_only
A,49315,1766489703,1,True,A_only
A,49321,1766491503,-1,True,same
A,49337,1766496303,-1,True,same
A,49363,1766504103,1,True,same
A,49398,1766514603,-1,True,A_only
A,49400,1766515203,1,True,A_only
A,49423,1766522103,-1,True,A_only
A,49428,1766523603,-1,True,same
A,49441,1766531103,1,True,A_only
A,49466,1766538603,-1,True,same
A,49475,1766541303,-1,True,same
A,49495,1766547303,1,True,same
A,49512,1766552403,-1,True,A_only
A,49519,1766554503,1,True,A_only
A,49552,1766564403,1,True,A_only
A,49592,1766576403,1,True,A_only
A,49600,1766578803,-1,True,A_only
A,49616,1766583603,1,True,same
A,49644,1766592003,1,True,same
A,49669,1766599503,-1,True,A_only
A,49671,1766600103,1,True,same
A,49698,1766711403,-1,True,same
A,49699,1766711703,1,True,A_only
A,49747,1766726103,-1,True,same
A,49748,1766726403,1,True,A_only
A,49750,1766727003,1,True,A_only
A,49766,1766731803,-1,True,A_only
A,49800,1766742003,-1,True,A_only
A,49811,1766745303,-1,True,A_only
A,49827,1766750103,1,True,same
A,49829,1766750703,-1,True,A_only
A,49839,1766753703,-1,True,A_only
A,49860,1766760003,-1,True,same
A,49878,1766765403,-1,True,same
A,49904,1766773203,1,True,A_only
A,49905,1766773503,-1,True,same
A,49918,1766777403,-1,True,A_only
A,49950,1766963403,-1,True,same
A,49951,1766963703,1,True,A_only
A,49972,1766970003,1,True,same
A,50018,1766983803,-1,True,A_only
A,50019,1766984103,1,True,same
A,50022,1766985003,1,True,A_only
A,50029,1766987103,-1,True,A_only
A,50057,1766995503,1,True,same
A,50098,1767007803,-1,True,A_only
