ema_periods,periodos_htf_min,buf_bp,rr,max_concurrent_por_direccion,valid_bars,orden_viva,max_bars_trade,fixed_lot,entrada_viva,una_operacion_a_la_vez,n_sig,n_fill,n_win,n_loss,n_none,n_open_timeout,n_skip_stop,n_skip_concurrency,n_trades,win_rate,expectancy_r,expectancy_usd,max_drawdown_r
8,650,1.7,1.5,2,10,True,500,0.01,False,True,5930,2955,1155,1798,485,1,19,2471,2954,0.39112766677954625,0.4316641007028107,0.035480331594942405,39.86472653503036
8,650,1.7,1.5,3,10,True,500,0.01,False,True,5930,2955,1155,1798,485,1,19,2471,2954,0.39112766677954625,0.4316641007028107,0.035480331594942405,39.86472653503036
8,650,1.7,2.0,1,10,True,500,0.01,False,True,5930,2550,830,1717,278,2,19,3083,2549,0.325873576756969,0.518105348857859,0.04481254583024546,27.77520544136764
8,650,1.7,2.0,2,10,True,500,0.01,False,True,5930,2550,830,1717,278,2,19,3083,2549,0.325873576756969,0.518105348857859,0.04481254583024546,27.77520544136764
8,650,1.7,2.0,3,10,True,500,0.01,False,True,5930,2550,830,1717,278,2,19,3083,2549,0.325873576756969,0.518105348857859,0.04481254583024546,27.77520544136764
8,650,1.7,2.5,1,10,True,500,0.01,False,True,5930,2182,592,1581,167,8,19,3562,2181,0.2724344224574321,0.5911141977779747,0.05874729715274978,21.419682688706644
8,650,1.7,2.5,2,10,True,500,0.01,False,True,5930,2182,592,1581,167,8,19,3562,2181,0.2724344224574321,0.5911141977779747,0.05874729715274978,21.419682688706644
8,650,1.7,2.5,3,10,True,500,0.01,False,True,5930,2182,592,1581,167,8,19,3562,2181,0.2724344224574321,0.5911141977779747,0.05874729715274978,21.419682688706644
8,650,1.7,3.0,1,10,True,500,0.01,False,True,5930,1891,436,1443,124,11,19,3896,1890,0.23203831825439064,0.6889791631216483,0.0729528127302039,31.652885958282695
8,650,1.7,3.0,2,10,True,500,0.01,False,True,5930,1891,436,1443,124,11,19,3896,1890,0.23203831825439064,0.6889791631216483,0.0729528127302039,31.652885958282695
8,650,1.7,3.0,3,10,True,500,0.01,False,True,5930,1891,436,1443,124,11,19,3896,1890,0.23203831825439064,0.6889791631216483,0.0729528127302039,31.652885958282695
8,650,2.2,0.5,1,10,True,500,0.01,False,True,5930,3413,2292,1121,1550,0,18,949,3413,0.6715499560503956,0.16279245858022287,0.012904616562596208,24.855424071186135
8,650,2.2,0.5,2,10,True,500,0.01,False,True,5930,3413,2292,1121,1550,0,18,949,3413,0.6715499560503956,0.16279245858022287,0.012904616562596208,24.855424071186135
8,650,2.2,0.5,3,10,True,500,0.01,False,True,5930,3413,2292,1121,1550,0,18,949,3413,0.6715499560503956,0.16279245858022287,0.012904616562596208,24.855424071186135
8,650,2.2,1.0,1,10,True,500,0.01,False,True,5930,3256,1583,1672,805,0,18,1851,3255,0.48632872503840247,0.35079743094892685,0.02762005216449792,25.686098409919335
8,650,2.2,1.0,2,10,True,500,0.01,False,True,5930,3256,1583,1672,805,0,18,1851,3255,0.48632872503840247,0.35079743094892685,0.02762005216449792,25.686098409919335
8,650,2.2,1.0,3,10,True,500,0.01,False,True,5930,3256,1583,1672,805,0,18,1851,3255,0.48632872503840247,0.35079743094892685,0.02762005216449792,25.686098409919335
8,650,2.2,1.5,1,10,True,500,0.01,False,True,5930,2891,1119,1770,458,1,18,2563,2890,0.387331256490135,0.4363242832835439,0.03627126803885291,31.153051244797084
8,650,2.2,1.5,2,10,True,500,0.01,False,True,5930,2891,1119,1770,458,1,18,2563,2890,0.387331256490135,0.4363242832835439,0.03627126803885291,31.153051244797084
8,650,2.2,1.5,3,10,True,500,0.01,False,True,5930,2891,1119,1770,458,1,18,2563,2890,0.387331256490135,0.4363242832835439,0.03627126803885291,31.153051244797084
8,650,2.2,2.0,1,10,True,500,0.01,False,True,5930,2465,794,1668,259,2,18,3188,2464,0.32250203086921203,0.5055681106416017,0.045588934535257704,25.749358420886203
8,650,2.2,2.0,2,10,True,500,0.01,False,True,5930,2465,794,1668,259,2,18,3188,2464,0.32250203086921203,0.5055681106416017,0.045588934535257704,25.749358420886203
8,650,2.2,2.0,3,10,True,500,0.01,False,True,5930,2465,794,1668,259,2,18,3188,2464,0.32250203086921203,0.5055681106416017,0.045588934535257704,25.749358420886203
8,650,2.2,2.5,1,10,True,500,0.01,False,True,5930,2118,579,1530,157,8,18,3637,2117,0.27453769559032715,0.5990202246349521,0.06076209179294317,21.747493933706664
8,650,2.2,2.5,2,10,True,500,0.01,False,True,5930,2118,579,1530,157,8,18,3637,2117,0.27453769559032715,0.5990202246349521,0.06076209179294317,21.747493933706664
8,650,2.2,2.5,3,10,True,500,0.01,False,True,5930,2118,579,1530,157,8,18,3637,2117,0.27453769559032715,0.5990202246349521,0.06076209179294317,21.747493933706664
8,650,2.2,3.0,1,10,True,500,0.01,False,True,5930,1809,405,1391,111,12,18,3992,1808,0.2255011135857461,0.6838104527499771,0.07428410817840063,31.613664161093084
8,650,2.2,3.0,2,10,True,500,0.01,False,True,5930,1809,405,1391,111,12,18,3992,1808,0.2255011135857461,0.6838104527499771,0.07428410817840063,31.613664161093084
8,650,2.2,3.0,3,10,True,500,0.01,False,True,5930,1809,405,1391,111,12,18,3992,1808,0.2255011135857461,0.6838104527499771,0.07428410817840063,31.613664161093084
8,650,2.7,0.5,1,10,True,500,0.01,False,True,5930,3394,2272,1122,1500,0,16,1019,3394,0.6694166175604007,0.18305102178974422,0.013730098217164099,20.72993457484874
8,650,2.7,0.5,2,10,True,500,0.01,False,True,5930,3394,2272,1122,1500,0,16,1019,3394,0.6694166175604007,0.18305102178974422,0.013730098217164099,20.72993457484874
8,650,2.7,0.5,3,10,True,500,0.01,False,True,5930,3394,2272,1122,1500,0,16,1019,3394,0.6694166175604007,0.18305102178974422,0.013730098217164099,20.72993457484874
8,650,2.7,1.0,1,10,True,500,0.01,False,True,5930,3208,1561,1646,767,0,16,1939,3207,0.48674773932023696,0.3636824379493424,0.028948202460268687,25.832386369203054
8,650,2.7,1.0,2,10,True,500,0.01,False,True,5930,3208,1561,1646,767,0,16,1939,3207,0.48674773932023696,0.3636824379493424,0.028948202460268687,25.832386369203054
8,650,2.7,1.0,3,10,True,500,0.01,False,True,5930,3208,1561,1646,767,0,16,1939,3207,0.48674773932023696,0.3636824379493424,0.028948202460268687,25.832386369203054
8,650,2.7,1.5,1,10,True,500,0.01,False,True,5930,2836,1102,1732,428,1,16,2650,2835,0.3888496824276641,0.4600799646148054,0.03898792314717066,30.306800790273773
8,650,2.7,1.5,2,10,True,500,0.01,False,True,5930,2836,1102,1732,428,1,16,2650,2835,0.3888496824276641,0.4600799646148054,0.03898792314717066,30.306800790273773
8,650,2.7,1.5,3,10,True,500,0.01,False,True,5930,2836,1102,1732,428,1,16,2650,2835,0.3888496824276641,0.4600799646148054,0.03898792314717066,30.306800790273773
8,650,2.7,2.0,1,10,True,500,0.01,False,True,5930,2381,775,1603,240,2,16,3293,2380,0.32590412111017664,0.513086886001206,0.048550789987611545,22.594158412205346
8,650,2.7,2.0,2,10,True,500,0.01,False,True,5930,2381,775,1603,240,2,16,3293,2380,0.32590412111017664,0.513086886001206,0.048550789987611545,22.594158412205346
8,650,2.7,2.0,3,10,True,500,0.01,False,True,5930,2381,775,1603,240,2,16,3293,2380,0.32590412111017664,0.513086886001206,0.048550789987611545,22.594158412205346
8,650,2.7,2.5,1,10,True,500,0.01,False,True,5930,2059,558,1492,138,8,16,3717,2058,0.27219512195121953,0.5794082765800228,0.06190243669513419,19.676361872659072
8,650,2.7,2.5,2,10,True,500,0.01,False,True,5930,2059,558,1492,138,8,16,3717,2058,0.27219512195121953,0.5794082765800228,0.06190243669513419,19.676361872659072
8,650,2.7,2.5,3,10,True,500,0.01,False,True,5930,2059,558,1492,138,8,16,3717,2058,0.27219512195121953,0.5794082765800228,0.06190243669513419,19.676361872659072
8,650,2.7,3.0,1,10,True,500,0.01,False,True,5930,1749,391,1344,102,13,16,4063,1748,0.22536023054755044,0.7093148269772362,0.07723477819466194,31.29942999882246
8,650,2.7,3.0,2,10,True,500,0.01,False,True,5930,1749,391,1344,102,13,16,4063,1748,0.22536023054755044,0.7093148269772362,0.07723477819466194,31.29942999882246
8,650,2.7,3.0,3,10,True,500,0.01,False,True,5930,1749,391,1344,102,13,16,4063,1748,0.22536023054755044,0.7093148269772362,0.07723477819466194,31.29942999882246
8,650,3.2,0.5,1,10,True,500,0.01,False,True,5930,3349,2254,1095,1454,0,14,1112,3349,0.6730367273813078,0.21935733584883815,0.01594354978770131,20.702075930468936
8,650,3.2,0.5,2,10,True,500,0.01,False,True,5930,3349,2254,1095,1454,0,14,1112,3349,0.6730367273813078,0.21935733584883815,0.01594354978770131,20.702075930468936
8,650,3.2,0.5,3,10,True,500,0.01,False,True,5930,3349,2254,1095,1454,0,14,1112,3349,0.6730367273813078,0.21935733584883815,0.01594354978770131,20.702075930468936
8,650,3.2,1.0,1,10,True,500,0.01,False,True,5930,3132,1535,1596,725,0,14,2059,3131,0.4902587032896838,0.38871016868646746,0.031144109085213124,24.656159617183953
8,650,3.2,1.0,2,10,True,500,0.01,False,True,5930,3132,1535,1596,725,0,14,2059,3131,0.4902587032896838,0.38871016868646746,0.031144109085213124,24.656159617183953
8,650,3.2,1.0,3,10,True,500,0.01,False,True,5930,3132,1535,1596,725,0,14,2059,3131,0.4902587032896838,0.38871016868646746,0.031144109085213124,24.656159617183953
8,650,3.2,1.5,1,10,True,500,0.01,False,True,5930,2769,1082,1685,402,1,14,2745,2768,0.3910372244307915,0.4349078574512925,0.03988681869308292,23.43126566260912
8,650,3.2,1.5,2,10,True,500,0.01,False,True,5930,2769,1082,1685,402,1,14,2745,2768,0.3910372244307915,0.4349078574512925,0.03988681869308292,23.43126566260912
8,650,3.2,1.5,3,10,True,500,0.01,False,True,5930,2769,1082,1685,402,1,14,2745,2768,0.3910372244307915,0.4349078574512925,0.03988681869308292,23.43126566260912
8,650,3.2,2.0,1,10,True,500,0.01,False,True,5930,2316,752,1560,221,3,14,3379,2315,0.32525951557093424,0.47784037011671937,0.049935337182940735,27.632219810985987
8,650,3.2,2.0,2,10,True,500,0.01,False,True,5930,2316,752,1560,221,3,14,3379,2315,0.32525951557093424,0.47784037011671937,0.049935337182940735,27.632219810985987
8,650,3.2,2.0,3,10,True,500,0.01,False,True,5930,2316,752,1560,221,3,14,3379,2315,0.32525951557093424,0.47784037011671937,0.049935337182940735,27.632219810985987
8,650,3.2,2.5,1,10,True,500,0.01,False,True,5930,1986,528,1449,130,8,14,3800,1985,0.26707132018209406,0.5975974285340326,0.06581942182412293,27.0144327110562
8,650,3.2,2.5,2,10,True,500,0.01,False,True,5930,1986,528,1449,130,8,14,3800,1985,0.26707132018209406,0.5975974285340326,0.06581942182412293,27.0144327110562
8,650,3.2,2.5,3,10,True,500,0.01,False,True,5930,1986,528,1449,130,8,14,3800,1985,0.26707132018209406,0.5975974285340326,0.06581942182412293,27.0144327110562
8,650,3.2,3.0,1,10,True,500,0.01,False,True,5930,1677,371,1292,94,13,14,4145,1676,0.22309079975947083,0.7133875186903142,0.08032264917930335,29.171780986429667
8,650,3.2,3.0,2,10,True,500,0.01,False,True,5930,1677,371,1292,94,13,14,4145,1676,0.22309079975947083,0.7133875186903142,0.08032264917930335,29.171780986429667
8,650,3.2,3.0,3,10,True,500,0.01,False,True,5930,1677,371,1292,94,13,14,4145,1676,0.22309079975947083,0.7133875186903142,0.08032264917930335,29.171780986429667
8,800,0.2,0.5,1,10,True,500,0.01,False,True,4917,2993,2040,953,1444,0,4,476,2993,0.6815903775476111,0.13481862061142214,0.012255399520620503,28.27915886539472
8,800,0.2,0.5,2,10,True,500,0.01,False,True,4917,2993,2040,953,1444,0,4,476,2993,0.6815903775476111,0.13481862061142214,0.012255399520620503,28.27915886539472
8,800,0.2,0.5,3,10,True,500,0.01,False,True,4917,2993,2040,953,1444,0,4,476,2993,0.6815903775476111,0.13481862061142214,0.012255399520620503,28.27915886539472
8,800,0.2,1.0,1,10,True,500,0.01,False,True,4917,3035,1523,1512,858,0,4,1019,3035,0.5018121911037892,0.22200485359460229,0.02196356192959656,22.462156978112375
8,800,0.2,1.0,2,10,True,500,0.01,False,True,4917,3035,1523,1512,858,0,4,1019,3035,0.5018121911037892,0.22200485359460229,0.02196356192959656,22.462156978112375
8,800,0.2,1.0,3,10,True,500,0.01,False,True,4917,3035,1523,1512,858,0,4,1019,3035,0.5018121911037892,0.22200485359460229,0.02196356192959656,22.462156978112375
8,800,0.2,1.5,1,10,True,500,0.01,False,True,4917,2874,1144,1729,532,1,4,1506,2874,0.39819004524886875,0.35982789070731774,0.033569030808303285,35.78609632998268
8,800,0.2,1.5,2,10,True,500,0.01,False,True,4917,2874,1144,1729,532,1,4,1506,2874,0.39819004524886875,0.35982789070731774,0.033569030808303285,35.78609632998268
8,800,0.2,1.5,3,10,True,500,0.01,False,True,4917,2874,1144,1729,532,1,4,1506,2874,0.39819004524886875,0.35982789070731774,0.033569030808303285,35.78609632998268
8,800,0.2,2.0,1,10,True,500,0.01,False,True,4917,2574,847,1725,344,2,4,1994,2574,0.32931570762052875,0.43129033814426365,0.0420377005669087,26.68308555348105
8,800,0.2,2.0,2,10,True,500,0.01,False,True,4917,2574,847,1725,344,2,4,1994,2574,0.32931570762052875,0.43129033814426365,0.0420377005669087,26.68308555348105
8,800,0.2,2.0,3,10,True,500,0.01,False,True,4917,2574,847,1725,344,2,4,1994,2574,0.32931570762052875,0.43129033814426365,0.0420377005669087,26.68308555348105
8,800,0.2,2.5,1,10,True,500,0.01,False,True,4917,2273,646,1621,209,6,4,2430,2273,0.28495809439788267,0.5200535797523794,0.05278827041137195,26.922182590662374
8,800,0.2,2.5,2,10,True,500,0.01,False,True,4917,2273,646,1621,209,6,4,2430,2273,0.28495809439788267,0.5200535797523794,0.05278827041137195,26.922182590662374
8,800,0.2,2.5,3,10,True,500,0.01,False,True,4917,2273,646,1621,209,6,4,2430,2273,0.28495809439788267,0.5200535797523794,0.05278827041137195,26.922182590662374
8,800,0.2,3.0,1,10,True,500,0.01,False,True,4917,1991,472,1506,139,12,4,2783,1990,0.23862487360970677,0.591785178587655,0.06639612094492536,32.56512975965518
8,800,0.2,3.0,2,10,True,500,0.01,False,True,4917,1991,472,1506,139,12,4,2783,1990,0.23862487360970677,0.591785178587655,0.06639612094492536,32.56512975965518
8,800,0.2,3.0,3,10,True,500,0.01,False,True,4917,1991,472,1506,139,12,4,2783,1990,0.23862487360970677,0.591785178587655,0.06639612094492536,32.56512975965518
8,800,0.7,0.5,1,10,True,500,0.01,False,True,4917,2969,2014,955,1423,0,4,521,2969,0.6783428763893566,0.13477887722746826,0.012557109086464034,26.703118345079815
8,800,0.7,0.5,2,10,True,500,0.01,False,True,4917,2969,2014,955,1423,0,4,521,2969,0.6783428763893566,0.13477887722746826,0.012557109086464034,26.703118345079815
8,800,0.7,0.5,3,10,True,500,0.01,False,True,4917,2969,2014,955,1423,0,4,521,2969,0.6783428763893566,0.13477887722746826,0.012557109086464034,26.703118345079815
8,800,0.7,1.0,1,10,True,500,0.01,False,True,4917,3016,1502,1514,799,0,4,1097,3016,0.4980106100795756,0.24903760944783024,0.02394001303156508,25.575043953875706
8,800,0.7,1.0,2,10,True,500,0.01,False,True,4917,3016,1502,1514,799,0,4,1097,3016,0.4980106100795756,0.24903760944783024,0.02394001303156508,25.575043953875706
8,800,0.7,1.0,3,10,True,500,0.01,False,True,4917,3016,1502,1514,799,0,4,1097,3016,0.4980106100795756,0.24903760944783024,0.02394001303156508,25.575043953875706
8,800,0.7,1.5,1,10,True,500,0.01,False,True,4917,2826,1126,1699,488,1,4,1598,2826,0.3985840707964602,0.388305588372379,0.03588226898560953,33.58842070598212
8,800,0.7,1.5,2,10,True,500,0.01,False,True,4917,2826,1126,1699,488,1,4,1598,2826,0.3985840707964602,0.388305588372379,0.03588226898560953,33.58842070598212
8,800,0.7,1.5,3,10,True,500,0.01,False,True,4917,2826,1126,1699,488,1,4,1598,2826,0.3985840707964602,0.388305588372379,0.03588226898560953,33.58842070598212
8,800,0.7,2.0,1,10,True,500,0.01,False,True,4917,2512,815,1695,318,2,4,2082,2512,0.3247011952191235,0.4408548371419871,0.04329632585949232,26.267293627153016
8,800,0.7,2.0,2,10,True,500,0.01,False,True,4917,2512,815,1695,318,2,4,2082,2512,0.3247011952191235,0.4408548371419871,0.04329632585949232,26.267293627153016
8,800,0.7,2.0,3,10,True,500,0.01,False,True,4917,2512,815,1695,318,2,4,2082,2512,0.3247011952191235,0.4408548371419871,0.04329632585949232,26.267293627153016
8,800,0.7,2.5,1,10,True,500,0.01,False,True,4917,2201,607,1587,191,7,4,2520,2201,0.27666362807657247,0.5129314146513958,0.05534078176774422,29.770796717156827
8,800,0.7,2.5,2,10,True,500,0.01,False,True,4917,2201,607,1587,191,7,4,2520,2201,0.27666362807657247,0.5129314146513958,0.05534078176774422,29.770796717156827
8,800,0.7,2.5,3,10,True,500,0.01,False,True,4917,2201,607,1587,191,7,4,2520,2201,0.27666362807657247,0.5129314146513958,0.05534078176774422,29.770796717156827
8,800,0.7,3.0,1,10,True,500,0.01,False,True,4917,1934,454,1467,129,12,4,2850,1933,0.23633524206142634,0.5628339981771087,0.06802871582554335,30.82617547325765
8,800,0.7,3.0,2,10,True,500,0.01,False,True,4917,1934,454,1467,129,12,4,2850,1933,0.23633524206142634,0.5628339981771087,0.06802871582554335,30.82617547325765
8,800,0.7,3.0,3,10,True,500,0.01,False,True,4917,1934,454,1467,129,12,4,2850,1933,0.23633524206142634,0.5628339981771087,0.06802871582554335,30.82617547325765
8,800,1.2,0.5,1,10,True,500,0.01,False,True,4917,2953,2002,951,1397,0,4,563,2953,0.6779546224178801,0.1795776713473606,0.01399918195970717,15.742850787368965
8,800,1.2,0.5,2,10,True,500,0.01,False,True,4917,2953,2002,951,1397,0,4,563,2953,0.6779546224178801,0.1795776713473606,0.01399918195970717,15.742850787368965
8,800,1.2,0.5,3,10,True,500,0.01,False,True,4917,2953,2002,951,1397,0,4,563,2953,0.6779546224178801,0.1795776713473606,0.01399918195970717,15.742850787368965
8,800,1.2,1.0,1,10,True,500,0.01,False,True,4917,2977,1475,1501,761,0,4,1175,2976,0.4956317204301075,0.2492853041340377,0.025132241058370773,28.467289351694582
8,800,1.2,1.0,2,10,True,500,0.01,False,True,4917,2977,1475,1501,761,0,4,1175,2976,0.4956317204301075,0.2492853041340377,0.025132241058370773,28.467289351694582
8,800,1.2,1.0,3,10,True,500,0.01,False,True,4917,2977,1475,1501,761,0,4,1175,2976,0.4956317204301075,0.2492853041340377,0.025132241058370773,28.467289351694582
8,800,1.2,1.5,1,10,True,500,0.01,False,True,4917,2761,1096,1663,466,1,4,1686,2760,0.39724537876042043,0.370348877546278,0.03613700736203091,29.787724556896137
8,800,1.2,1.5,2,10,True,500,0.01,False,True,4917,2761,1096,1663,466,1,4,1686,2760,0.39724537876042043,0.370348877546278,0.03613700736203091,29.787724556896137
8,800,1.2,1.5,3,10,True,500,0.01,False,True,4917,2761,1096,1663,466,1,4,1686,2760,0.39724537876042043,0.370348877546278,0.03613700736203091,29.787724556896137
8,800,1.2,2.0,1,10,True,500,0.01,False,True,4917,2463,802,1658,290,2,4,2160,2462,0.3260162601626016,0.45489418706224327,0.044514482532298505,22.201230035415918
8,800,1.2,2.0,2,10,True,500,0.01,False,True,4917,2463,802,1658,290,2,4,2160,2462,0.3260162601626016,0.45489418706224327,0.044514482532298505,22.201230035415918
8,800,1.2,2.0,3,10,True,500,0.01,False,True,4917,2463,802,1658,290,2,4,2160,2462,0.3260162601626016,0.45489418706224327,0.044514482532298505,22.201230035415918
8,800,1.2,2.5,1,10,True,500,0.01,False,True,4917,2145,586,1551,171,7,4,2597,2144,0.27421619092185306,0.4845192954155651,0.055545473346905794,28.26776743350274
8,800,1.2,2.5,2,10,True,500,0.01,False,True,4917,2145,586,1551,171,7,4,2597,2144,0.27421619092185306,0.4845192954155651,0.055545473346905794,28.26776743350274
8,800,1.2,2.5,3,10,True,500,0.01,False,True,4917,2145,586,1551,171,7,4,2597,2144,0.27421619092185306,0.4845192954155651,0.055545473346905794,28.26776743350274
8,800,1.2,3.0,1,10,True,500,0.01,False,True,4917,1867,443,1411,120,12,4,2926,1866,0.2389428263214671,0.6109382916524769,0.07169955532240382,35.4764849077618
8,800,1.2,3.0,2,10,True,500,0.01,False,True,4917,1867,443,1411,120,12,4,2926,1866,0.2389428263214671,0.6109382916524769,0.07169955532240382,35.4764849077618
8,800,1.2,3.0,3,10,True,500,0.01,False,True,4917,1867,443,1411,120,12,4,2926,1866,0.2389428263214671,0.6109382916524769,0.07169955532240382,35.4764849077618
8,800,1.7,0.5,1,10,True,500,0.01,False,True,4917,2935,1993,942,1364,0,4,614,2935,0.6790459965928449,0.16919487133189184,0.013870743377677939,17.704457855810347
8,800,1.7,0.5,2,10,True,500,0.01,False,True,4917,2935,1993,942,1364,0,4,614,2935,0.6790459965928449,0.16919487133189184,0.013870743377677939,17.704457855810347
8,800,1.7,0.5,3,10,True,500,0.01,False,True,4917,2935,1993,942,1364,0,4,614,2935,0.6790459965928449,0.16919487133189184,0.013870743377677939,17.704457855810347
8,800,1.7,1.0,1,10,True,500,0.01,False,True,4917,2934,1447,1486,732,0,4,1247,2933,0.4933515172178657,0.25078777876028724,0.0260474714992238,24.380272921483936
8,800,1.7,1.0,2,10,True,500,0.01,False,True,4917,2934,1447,1486,732,0,4,1247,2933,0.4933515172178657,0.25078777876028724,0.0260474714992238,24.380272921483936
8,800,1.7,1.0,3,10,True,500,0.01,False,True,4917,2934,1447,1486,732,0,4,1247,2933,0.4933515172178657,0.25078777876028724,0.0260474714992238,24.380272921483936
8,800,1.7,1.5,1,10,True,500,0.01,False,True,4917,2709,1077,1630,440,1,4,1764,2708,0.39785740672330994,0.3679407128214274,0.036730910262465014,29.021288692953274
8,800,1.7,1.5,2,10,True,500,0.01,False,True,4917,2709,1077,1630,440,1,4,1764,2708,0.39785740672330994,0.3679407128214274,0.036730910262465014,29.021288692953274
8,800,1.7,1.5,3,10,True,500,0.01,False,True,4917,2709,1077,1630,440,1,4,1764,2708,0.39785740672330994,0.3679407128214274,0.036730910262465014,29.021288692953274
8,800,1.7,2.0,1,10,True,500,0.01,False,True,4917,2388,782,1603,260,2,4,2265,2387,0.3278825995807128,0.46836811345541896,0.04653430660328609,22.22505064436787
8,800,1.7,2.0,2,10,True,500,0.01,False,True,4917,2388,782,1603,260,2,4,2265,2387,0.3278825995807128,0.46836811345541896,0.04653430660328609,22.22505064436787
8,800,1.7,2.0,3,10,True,500,0.01,False,True,4917,2388,782,1603,260,2,4,2265,2387,0.3278825995807128,0.46836811345541896,0.04653430660328609,22.22505064436787
8,800,1.7,2.5,1,10,True,500,0.01,False,True,4917,2079,560,1510,157,8,4,2677,2078,0.27053140096618356,0.4918520621503281,0.05803410155235587,22.809407926154506
8,800,1.7,2.5,2,10,True,500,0.01,False,True,4917,2079,560,1510,157,8,4,2677,2078,0.27053140096618356,0.4918520621503281,0.05803410155235587,22.809407926154506
8,800,1.7,2.5,3,10,True,500,0.01,False,True,4917,2079,560,1510,157,8,4,2677,2078,0.27053140096618356,0.4918520621503281,0.05803410155235587,22.809407926154506
8,800,1.7,3.0,1,10,True,500,0.01,False,True,4917,1808,422,1373,117,12,4,2988,1807,0.2350974930362117,0.6030847429118246,0.07292476718005575,28.272110872992812
8,800,1.7,3.0,2,10,True,500,0.01,False,True,4917,1808,422,1373,117,12,4,2988,1807,0.2350974930362117,0.6030847429118246,0.07292476718005575,28.272110872992812
8,800,1.7,3.0,3,10,True,500,0.01,False,True,4917,1808,422,1373,117,12,4,2988,1807,0.2350974930362117,0.6030847429118246,0.07292476718005575,28.272110872992812
8,800,2.2,0.5,1,10,True,500,0.01,False,True,4917,2916,1969,947,1322,0,4,675,2916,0.6752400548696845,0.15730329543000798,0.013670937462596114,18.134010446600257
8,800,2.2,0.5,2,10,True,500,0.01,False,True,4917,2916,1969,947,1322,0,4,675,2916,0.6752400548696845,0.15730329543000798,0.013670937462596114,18.134010446600257
8,800,2.2,0.5,3,10,True,500,0.01,False,True,4917,2916,1969,947,1322,0,4,675,2916,0.6752400548696845,0.15730329543000798,0.013670937462596114,18.134010446600257
8,800,2.2,1.0,1,10,True,500,0.01,False,True,4917,2898,1426,1471,710,0,4,1305,2897,0.4922333448394891,0.2621905422056241,0.02720783449223266,25.184448437782578
8,800,2.2,1.0,2,10,True,500,0.01,False,True,4917,2898,1426,1471,710,0,4,1305,2897,0.4922333448394891,0.2621905422056241,0.02720783449223266,25.184448437782578
8,800,2.2,1.0,3,10,True,500,0.01,False,True,4917,2898,1426,1471,710,0,4,1305,2897,0.4922333448394891,0.2621905422056241,0.02720783449223266,25.184448437782578
8,800,2.2,1.5,1,10,True,500,0.01,False,True,4917,2651,1042,1607,409,1,4,1853,2650,0.3933559833899585,0.371008321499976,0.03727218046538196,25.749319195292735
8,800,2.2,1.5,2,10,True,500,0.01,False,True,4917,2651,1042,1607,409,1,4,1853,2650,0.3933559833899585,0.371008321499976,0.03727218046538196,25.749319195292735
8,800,2.2,1.5,3,10,True,500,0.01,False,True,4917,2651,1042,1607,409,1,4,1853,2650,0.3933559833899585,0.371008321499976,0.03727218046538196,25.749319195292735
8,800,2.2,2.0,1,10,True,500,0.01,False,True,4917,2328,760,1565,244,2,4,2341,2327,0.32688172043010755,0.44526397543727864,0.04619262060850244,20.185262904184896
8,800,2.2,2.0,2,10,True,500,0.01,False,True,4917,2328,760,1565,244,2,4,2341,2327,0.32688172043010755,0.44526397543727864,0.04619262060850244,20.185262904184896
8,800,2.2,2.0,3,10,True,500,0.01,False,True,4917,2328,760,1565,244,2,4,2341,2327,0.32688172043010755,0.44526397543727864,0.04619262060850244,20.185262904184896
8,800,2.2,2.5,1,10,True,500,0.01,False,True,4917,2026,555,1462,150,8,4,2737,2025,0.2751611303916708,0.4942459872476078,0.05985772041772577,23.623095313271904
8,800,2.2,2.5,2,10,True,500,0.01,False,True,4917,2026,555,1462,150,8,4,2737,2025,0.2751611303916708,0.4942459872476078,0.05985772041772577,23.623095313271904
8,800,2.2,2.5,3,10,True,500,0.01,False,True,4917,2026,555,1462,150,8,4,2737,2025,0.2751611303916708,0.4942459872476078,0.05985772041772577,23.623095313271904
8,800,2.2,3.0,1,10,True,500,0.01,False,True,4917,1738,398,1326,105,13,4,3070,1737,0.2308584686774942,0.6067578723808901,0.07492151251984609,30.553318505573316
8,800,2.2,3.0,2,10,True,500,0.01,False,True,4917,1738,398,1326,105,13,4,3070,1737,0.2308584686774942,0.6067578723808901,0.07492151251984609,30.553318505573316
8,800,2.2,3.0,3,10,True,500,0.01,False,True,4917,1738,398,1326,105,13,4,3070,1737,0.2308584686774942,0.6067578723808901,0.07492151251984609,30.553318505573316
8,800,2.7,0.5,1,10,True,500,0.01,False,True,4917,2899,1952,947,1292,0,4,721,2899,0.6733356329768886,0.1716504025574709,0.014026021300812222,20.046432267039222
8,800,2.7,0.5,2,10,True,500,0.01,False,True,4917,2899,1952,947,1292,0,4,721,2899,0.6733356329768886,0.1716504025574709,0.014026021300812222,20.046432267039222
8,800,2.7,0.5,3,10,True,500,0.01,False,True,4917,2899,1952,947,1292,0,4,721,2899,0.6733356329768886,0.1716504025574709,0.014026021300812222,20.046432267039222
8,800,2.7,1.0,1,10,True,500,0.01,False,True,4917,2878,1419,1458,679,0,4,1356,2877,0.4932221063607925,0.2661341219198207,0.02757311981100959,28.99693913148701
8,800,2.7,1.0,2,10,True,500,0.01,False,True,4917,2878,1419,1458,679,0,4,1356,2877,0.4932221063607925,0.2661341219198207,0.02757311981100959,28.99693913148701
